,p value
SEC24B,0.801087241
CFDP1,0.070422397
TMEM147,0.140262233
RBM14,0.233707897
LYPLA1,0.267282272
EMG1,0.455755623
IFI30,0.80651476
C1D,0.163976079
TIMM17A,0.999505624
N4BP2L2,0.240988626
ZER1,0.82345514
MCRS1,0.25305049
FAM3C,0.982041358
ACAA2,0.65922039
PPIE,0.726189849
TOMM40,0.351316198
TAB1,0.987769788
ECI2,0.783326582
HAX1,0.288996647
MAD2L2,0.309394609
TACC3,0.862818872
SLC30A9,0.664279736
PIBF1,0.500930289
PPIH,0.968286571
COG5,0.129525123
ZNHIT1,0.715646988
TIMM44,0.136373499
PFDN6,0.39541649
ZBTB18,0.446121791
HMGN4,0.829536045
TADA3,0.747162852
TRIM38,0.658836116
ATP5PD,0.075415704
UBE2E3,0.550399882
SLC25A17,0.370046194
SLC9A6,0.834305401
EIF3M,0.550013238
NXF1,0.937929264
SEC23B,0.907259534
SEC23A,0.735282887
CAP1,0.287929269
CREB3,0.9005349
LRRC41,0.383277155
VTI1B,0.119372457
CRTAP,0.916597614
SYNCRIP,0.643672695
VAT1,0.229315327
STK25,0.30893654
ENOX2,0.023520588
CARM1,0.719523016
NCOA2,0.987178085
SEMA4D,0.342085152
APPBP2,0.939461077
MYBBP1A,0.297165218
CIB1,0.7506319
ZNF211,0.341427044
DDX17,0.654451872
DEAF1,0.161644135
CHERP,0.371537496
KAT5,0.329176061
HYOU1,0.85202022
IPO8,0.811703422
IPO7,0.846235128
NOP56,0.990972645
PITRM1,0.857900666
ATG7,0.953910596
ZNRD2,0.677369858
RNASEH2A,0.535727799
UBD,0.791122872
BATF,0.47036064
GLRX3,0.553208191
DCTN2,0.1658847
ANP32B,0.339221232
LAMTOR5,0.485207352
TM9SF1,0.733434553
PRDX4,0.97902462
ARL6IP5,0.134028482
ARPC1A,0.31736046
HTATIP2,0.994732086
AGPAT1,0.1994904
AGPAT2,0.388570885
RPP30,0.652286696
RPP38,0.67067931
SPTLC1,0.803683535
SLC35A1,0.370610488
SLC19A2,0.231668225
IFI44,0.515582956
ARFGEF2,0.663595114
ARFGEF1,0.021616077
RABAC1,0.734304126
SLU7,0.034988232
SIVA1,0.872697863
MRPL28,0.69115038
CCT7,0.760245939
CCT4,0.72204295
CCT2,0.781370547
NPC2,0.929918
IFITM2,0.108804555
POMT1,0.991727664
TXNRD2,0.745114335
MTHFS,0.337084254
DRAP1,0.108937912
DNPH1,0.749099757
SMC2,0.462612082
PRPF8,0.427902081
TRAPPC2B,0.644475173
AHSA1,0.640929717
USP16,0.225863143
CDC42EP3,0.271056206
SH2B2,0.766113453
PAIP1,0.107698044
PAICS,0.978219092
TBL3,0.434494875
MXD4,0.482316194
PDLIM5,0.63694897
ERLIN1,0.279806413
HEXIM1,0.616241521
SPAG5,0.662217438
RBCK1,0.915237613
STAMBP,0.989746986
TGOLN2,0.012830076
ARID3B,0.394680689
POLR3F,0.924863184
POLR3G,0.491717437
POLR3C,0.754969905
IVNS1ABP,0.143102602
MYL12A,0.638691119
TXNIP,0.739025749
TAF6L,0.931931104
ATP5MG,0.866855762
RAD51AP1,0.767868808
RGS14,0.238898204
EXOC5,0.952600532
NPRL2,0.702436553
IGF2BP3,0.552869006
CAMKK2,0.746238522
MTX2,0.646277099
YKT6,0.832499817
PMVK,0.163207868
KHDRBS1,0.572082592
CELF1,0.607711707
CELF2,0.779666377
CTCF,0.922354371
CD226,0.245534402
FARS2,0.962268118
CGRRF1,0.681142778
RRAGA,0.896335202
DCTN6,0.960391263
GNA13,0.24101973
TNFSF13B,0.532862373
B3GNT2,0.9309249
EBP,0.909954259
GMEB1,0.860460404
CCT8,0.519290239
CNPY3,0.743720069
USP39,0.546274167
POLD3,0.262943041
AP4B1,0.492850844
POLQ,0.929197787
OGA,0.052471247
NFAT5,0.518969185
NUDC,0.481932149
PTGES3,0.311165407
YME1L1,0.221331663
TCFL5,0.191592516
PLK4,0.966212472
STAG3,0.788055448
STAG2,0.247512276
RBBP9,0.69857153
PHTF1,0.199085641
MAP3K2,0.462341793
KIF1C,0.648252628
GRAP,0.10718911
CHL1,0.744798929
GIPC1,0.332325214
TRAF3IP2,0.386527772
NUP50,0.686590137
KDM5B,0.519704992
TOB2,0.614297543
HBS1L,0.673545815
AHCYL1,0.783518142
ZMYND11,0.877976115
SRSF10,0.395363239
ZBTB6,0.978041951
POP4,0.28024039
ARPP19,0.792882399
ZNF271P,0.308102728
ZNF266,0.174623657
ZNF274,0.646436929
NEK6,0.469640418
WDR4,0.404778856
IQGAP2,0.770439815
VAMP5,0.818131777
ZNF460,0.906600311
MTHFD2,0.624011218
RPP40,0.805342752
CYSLTR1,0.750039099
SEPTIN9,0.191291815
SEC24A,0.440082916
SDCCAG8,0.096405644
ENTR1,0.924635199
HSPH1,0.614069199
STARD10,0.19381934
UTP14A,0.637100259
NEU3,0.809356903
FAM114A2,0.62504175
ZNF275,0.746995186
TUBGCP2,0.02804674
CLPX,0.635813396
SRCAP,0.603226954
CD3EAP,0.788676103
RUVBL2,0.483313979
PGRMC1,0.358442751
LILRB1,0.616443932
ARID5A,0.840010592
HCP5,0.614462642
USP20,0.324967937
USP19,0.223004396
HCST,0.878970591
MRPS30,0.857772708
WDR3,0.822765354
RAB10,0.791430956
MALT1,0.890034057
YIF1A,0.10750455
CPSF4,0.844516561
JTB,0.183034903
DHRS4,0.239093295
BRD8,0.151263261
BLCAP,0.28683547
MAN1A2,0.084058665
TRAFD1,0.389158476
TXNL4A,0.132783254
PNPLA6,0.316377166
SUGT1,0.924733754
PAPOLA,0.966263853
TCERG1,0.673874914
MAGED2,0.792543317
EHMT2,0.06554374
COPS8,0.048722864
RNPS1,0.065301294
FASTK,0.253977645
SUB1,0.292872045
DBF4,0.415511915
SPIN1,0.992175706
RALBP1,0.905412015
SRSF8,0.383721709
MORF4L1,0.061061301
PRDX3,0.423725004
EHD1,0.495199256
AFG3L2,0.960449884
POP1,0.387553628
MSL3,0.234101953
C11orf58,0.536365489
KDELR1,0.45211595
SF3A3,0.242534604
AP3M2,0.183727499
STARD3,0.301281749
HNRNPA0,0.23297467
BTG3,0.550812138
CBX1,0.159491404
SEC61B,0.659260679
TOMM34,0.532620083
PDIA5,0.66546741
SERINC3,0.084384262
OS9,0.660354894
PNRC1,0.86118724
TMED2,0.804771996
LMAN2,0.525426723
ERP29,0.997505514
MLLT11,0.73217822
STIP1,0.630278003
IFI44L,0.928119303
ACOT2,0.178840333
EBNA1BP2,0.715200146
CKAP4,0.792348531
YWHAQ,0.796405945
TMED10,0.865816273
ASCC3,0.166364169
UQCR11,0.645313846
CLP1,0.099296979
COPS6,0.06542865
MAPRE2,0.333950483
CCNI,0.775469657
GCN1,0.097739501
COPS5,0.703848835
METAP2,0.458299628
IMMT,0.8285066
SF3B2,0.811725465
ILVBL,0.27869287
SLC27A4,0.337517877
KIF2C,0.435238235
CCDC85B,0.214961303
GLIPR1,0.578048948
TLK2,0.556605505
KDELR2,0.898669349
ATF7,0.976850076
SNRNP27,0.143416058
TMED1,0.54187569
LIAS,0.277613866
IFT27,0.069084422
RAB35,0.88010948
RAB31,0.143885061
ADAP1,0.197430567
DSTN,0.714775012
RIPK3,0.907753078
GUSBP14,0.406479647
PIM2,0.875757358
B4GAT1,0.258494947
GUSBP15,0.376248771
TENT4A,0.950767892
SLC35D2,0.127246339
ADRM1,0.836477096
NUDT21,0.816570303
CPSF6,0.576935593
OGFR,0.063660931
DDX52,0.692807621
ABHD2,0.871031646
WWP1,0.672877988
WWP2,0.018685574
CNTRL,0.099043059
UBE2C,0.209753409
SNRNP35,0.684765866
CYB561D2,0.0475223
TMEM115,0.877686385
DUSP14,0.650408164
TOPBP1,0.803219845
TRIOBP,0.917712471
RER1,0.552286327
DNAJB4,0.664341241
DIDO1,0.632257804
WDR5,0.641888546
NUP42,0.604504113
HNRNPUL1,0.910370053
ATE1,0.424162837
RPP14,0.486122028
KRR1,0.670230379
KATNA1,0.376611929
PRDM4,0.600958098
HIBADH,0.68112981
CIT,0.907204332
BTN3A2,0.833610411
BTN3A1,0.712719421
BTN2A1,0.586874435
FAF1,0.601746265
KIF3A,0.019313354
POLR3A,0.721457713
CLASRP,0.012470195
ZWINT,0.733867585
CAPN10,0.31438716
PWP1,0.954407552
CDC37,0.468207751
PKIG,0.632907566
KAT7,0.681142001
PLAAT3,0.565562263
GLMN,0.450983649
CORO1A,0.603847518
WDR45,0.905517804
FICD,0.73747564
AP4S1,0.163208972
PTP4A3,0.26515584
LSM6,0.827904235
RABL2B,0.161230334
ERLIN2,0.20898041
ERG28,0.132034353
NUDT4,0.248269076
NUDT5,0.882810201
NUDT3,0.397947734
PSIP1,0.058243519
WDHD1,0.503199695
STRAP,0.408211667
BAZ2A,0.195236631
BAZ1A,0.054590196
ZNF277,0.562578815
WDR6,0.208504561
SLC2A6,0.415245913
MAP4K5,0.459284573
MAP4K1,0.578251706
RASSF1,0.16716366
NISCH,0.117208471
CEP250,0.136230443
WBP4,0.032655497
ABCB8,0.577924662
SEC23IP,0.355906365
SUPT16H,0.051897203
CHEK2,0.762241998
PLPBP,0.243081562
AKAP13,0.860909954
AKAP11,0.487844796
AKAP10,0.798291319
DDX20,0.958527797
DUSP10,0.544480525
MRPL3,0.529071693
RPL35,0.715135254
GALNT6,0.435418187
SEC63,0.590676275
POLG2,0.906168918
HPS5,0.139934458
PDCD10,0.828525981
RNF139,0.39019763
PMF1,0.083393637
ZHX1,0.365334883
PACSIN2,0.610704026
MAN1B1,0.583243437
TP53TG1,0.115546617
DCTN3,0.87393075
XPOT,0.569574428
CHP1,0.643510139
SP140,0.075045727
DUSP12,0.273438925
SNF8,0.25398112
DDX19B,0.798107904
NRM,0.240273841
ATXN2L,0.574428729
USP18,0.963084496
KLHL2,0.282496227
SYNRG,0.973099558
TREX1,0.252454033
KLF12,0.887582776
MGAT4B,0.28507054
PNKP,0.764759644
B4GALT7,0.837660491
VPS45,0.421458627
LYPLA2,0.640391066
CD300A,0.432488568
PARK7,0.025920178
COPE,0.621285263
ECD,0.328713908
GPN1,0.479206077
TMC6,0.721815636
DDX42,0.212247395
STK38,0.867163374
PHB2,0.233595725
ACOT7,0.833777856
PDAP1,0.957704156
TUSC2,0.454123136
CBX3,0.852939494
EXOC3,0.889025312
GABARAP,0.233136
U2AF2,0.143063363
OIP5,0.849848975
EXOSC8,0.610914935
RNF13,0.310165732
MGLL,0.232642653
TWF2,0.221055556
GABARAPL2,0.857956844
SYNPO,0.305739112
CASC3,0.236187423
COG2,0.264307306
RRAS2,0.410516695
XRN2,0.397893335
IKZF3,0.776723309
IKZF2,0.819054652
ATF5,0.595472847
COPZ1,0.781058064
COPG1,0.446015197
RASA3,0.474815706
MTF2,0.504532136
HSPA4L,0.183314365
DNAJC8,0.145148655
PUF60,0.347425481
SCAF8,0.960268887
ZFP30,0.591334078
RHOBTB3,0.463264333
RNF44,0.668105462
DLGAP4,0.320272205
DOLK,0.902356899
ZNF507,0.671238861
ADNP2,0.103900013
ANKRD26,0.000598563
LMTK2,0.193770799
CHSY1,0.634488245
NLRP1,0.303016002
FNDC3A,0.592885238
R3HDM2,0.712547921
FASTKD2,0.471220107
ZNF510,0.445358728
PPP6R1,0.228389407
SEC31A,0.204843123
ENPP4,0.289390213
INPP5F,0.930486138
TRAPPC8,0.659687947
MON1B,0.979705336
MORC2,0.744868408
ZHX2,0.378552198
CLSTN1,0.089525535
WDR37,0.629521307
FOXJ3,0.509230616
KHDC4,0.692661024
ZBTB1,0.200802923
BAHD1,0.433549141
DIS3,0.25735103
CEP164,0.595255418
DENND3,0.816611455
CARD8,0.817024604
RUFY3,0.284865852
SBNO2,0.056484599
TRAK1,0.534566528
DHX30,0.080888094
SACM1L,0.713601819
FAN1,0.24652548
WDR47,0.171863707
RALY,0.072951891
NCBP2,0.996877584
MAPRE1,0.237809968
KIFAP3,0.224177013
MSRB2,0.445206506
ATF6,0.291119946
HABP4,0.9259917
SEPHS2,0.462375065
SEPHS1,0.083461432
RAB3GAP1,0.270954249
RAB18,0.452924761
POMZP3,0.481161821
SIRT2,0.448382286
RPIA,0.026602721
ELL2,0.624409284
SCAP,0.093743859
SNW1,0.009262604
CCT5,0.947472155
SLC4A1AP,0.109695025
TRIM32,0.270038072
SCMH1,0.263945723
RPL41P3,0.140712976
RPL41P2,0.3733832
RPL41P1,0.744703545
TPX2,0.423845034
PAXIP1,0.749441788
NT5C2,0.18689792
TCF25,0.545293305
PDCD11,0.621606687
ACIN1,0.252029809
PCNX1,0.506283016
KDM2A,0.602028982
HMGXB3,0.135134169
CEP131,0.274595786
CEP152,0.514279704
DAAM1,0.045893526
MAPKBP1,0.927162189
KLHDC10,0.482759822
RAB21,0.711270485
STK38L,0.960343973
SPEN,0.549138483
FBXO21,0.181823345
GOLGA8A,0.815013647
EXOSC7,0.69455015
CNOT1,0.925414613
SNRNP200,0.708901462
KDM1A,0.535638853
RBM34,0.491618637
KDM4B,0.322358404
MAST3,0.897011761
USP33,0.992725465
DOP1A,0.763418766
PHLPP2,0.159425686
ZNF292,0.55161026
WDTC1,0.610669143
XPO7,0.954168486
MON2,0.751615172
PDXDC1,0.447829028
TNIK,0.881766862
KIF21B,0.313566647
PDS5B,0.478036549
FNBP1,0.089431239
SMG1,0.726620561
ENDOD1,0.455208636
ZSWIM8,0.431852974
ZNF609,0.530035251
TBC1D9B,0.636891349
GGA2,0.983585864
WAPL,0.047360998
SETX,0.453177427
EMC1,0.778887907
CMTR1,0.88484066
ERP44,0.223631117
UHRF1BP1L,0.813088214
SWAP70,0.463707046
RRP1B,0.332890544
MYCBP2,0.383924738
VWA8,0.169666603
AVL9,0.739275379
KDM4C,0.869219034
PPRC1,0.637789109
TRIM35,0.547358102
PEG10,0.980569448
ZC3H13,0.003831045
ARHGAP26,0.413409872
TTLL5,0.336735769
SIPA1L3,0.28659889
CDK19,0.947872806
ZBTB43,0.205341446
TBC1D2B,0.413751493
MRPS27,0.999919046
TNRC6B,0.271755855
CUL9,0.894509501
TOGARAM1,0.362142133
TAB2,0.782835589
CLASP2,0.940748705
CAMTA2,0.559353251
POGZ,0.629561924
ATG2A,0.281348944
GPATCH8,0.092572154
RAD54L2,0.970071175
PHF8,0.474248237
SMC5,0.116099224
MAST2,0.55336847
ZZEF1,0.702736391
ANKLE2,0.230119063
DCUN1D4,0.787769152
LRCH1,0.805168381
ZC3H3,0.951828873
FCHO1,0.109358981
GRAMD4,0.218825595
CIC,0.256155256
NCDN,0.191730643
CLCC1,0.781045358
SEPTIN6,0.960415016
TBC1D9,0.688683525
WDR43,0.624934292
SNX13,0.574123562
MAPK8IP3,0.459559675
GGA3,0.675301261
MPRIP,0.522535662
NUP205,0.804726285
EFR3A,0.132315887
RTF1,0.062230799
SLC35D1,0.069513344
TTLL12,0.677291187
ABRAXAS2,0.581051462
METAP1,0.775508634
LPIN1,0.123692578
SEPTIN8,0.170056922
PASK,0.704136884
RGL1,0.259355651
RFTN1,0.421460509
DIP2A,0.255657712
MESD,0.736743181
LARP4B,0.300426969
RCOR1,0.515493683
UBXN4,0.085933229
CYFIP1,0.463610556
ATG4B,0.590407545
GANAB,0.676555256
MDN1,0.666524351
FAM120A,0.029479535
FAF2,0.174192213
PSME4,0.930654427
GSE1,0.584900047
ATP11B,0.859166055
FAM168A,0.356435544
PMPCA,0.300184708
ARL6IP1,0.772074069
PLEKHM2,0.288107697
SYT11,0.664145313
JMJD6,0.566286283
ZC3H4,0.898771964
RRS1,0.705709084
XPO6,0.990343753
PRRC2C,0.339667893
TBC1D1,0.969200495
NBEAL2,0.482705792
FBXO28,0.752592151
DTX4,0.356486511
RHOBTB2,0.573721155
RRP12,0.222369002
SYNE2,0.764995953
NUP210,0.373104836
PLCL2,0.556042666
ARHGEF9,0.695254153
VPS13A,0.318743894
SEL1L3,0.572033697
DNAJC9,0.90859797
SIK2,0.094081465
PHLPP1,0.992968171
TMEM131L,0.895662434
PACS2,0.426406969
ANKRD28,0.997839516
PDS5A,0.895370695
ASTN2,0.698497452
BOP1,0.29732473
RPRD2,0.504560043
ATP11A,0.448338709
ANKRD12,0.132759727
SCFD1,0.814070811
DENND5A,0.800343136
DDHD2,0.148907121
CAMTA1,0.485784067
PPIP5K2,0.621822779
ZC3H7B,0.093138648
EXOC7,0.351669649
DNMBP,0.939742461
MGA,0.82681452
TSPYL4,0.53049509
CAMSAP2,0.769576339
TASOR,0.043071672
CLEC16A,0.824465477
POFUT2,0.940098902
KLHL18,0.316669819
CLUH,0.059182188
NUP160,0.753058192
CSTF2T,0.771161387
AGTPBP1,0.011244497
FBXW11,0.67663204
SMG6,0.680531134
MGRN1,0.417829567
BICD2,0.247503278
ATMIN,0.486424031
EHBP1,0.23392083
KIF13B,0.260236833
UBR2,0.322200618
NEMP1,0.74893922
FKBP15,0.873030729
ICOSLG,0.735545198
SIN3B,0.810895344
NCAPD3,0.392858522
DMXL2,0.851395529
KIAA0930,0.57474108
SLC9A8,0.978400564
DNAJC13,0.09440801
TUT4,0.089953137
MAN2B2,0.847766653
WASHC4,0.567208342
USP22,0.597536797
CLASP1,0.441815794
DPY19L1,0.937983137
SZT2,0.960027994
WDR7,0.899530086
JADE2,0.388945382
VPS39,0.203917498
DNAJC16,0.293982591
ESYT1,0.396827178
SYNE1,0.908470333
SMCHD1,0.534105044
U2SURP,0.722159625
KHNYN,0.357458003
UBR4,0.746193472
SUN1,0.742675844
HAUS5,0.942362625
VPS8,0.422251076
ANGEL1,0.609804561
USP24,0.894878907
FNBP4,0.766645279
ARHGEF12,0.691839041
LARP1,0.287377915
PUM2,0.185266068
ARHGEF18,0.023637967
UFL1,0.898560703
RRP8,0.86654046
ICE1,0.277283571
SMG5,0.086845084
AHCYL2,0.365616271
MAU2,0.311446395
SPECC1L,0.244736564
NCSTN,0.591840746
NUDCD3,0.640276885
SIK3,0.430808392
MED13L,0.65707723
ZDHHC17,0.597926558
ECPAS,0.449992724
ADNP,0.622692174
LARS2,0.812768862
PIP5K1C,0.759927399
NCAPH,0.440656349
PPWD1,0.192913918
CTDNEP1,0.504344603
ATP13A2,0.709086943
FRAT2,0.600753896
FBXO46,0.54244609
EXOSC2,0.549851928
DICER1,0.496146341
COTL1,0.453326926
SIRT5,0.033672787
SIRT3,0.718406212
SIRT1,0.625370378
COMMD3,0.40324444
NOMO1,0.911814727
ITGB3BP,0.845557326
TMED3,0.457899739
TDRD7,0.299657234
RYBP,0.662644617
AP4E1,0.33207882
RHOQ,0.711966422
TARDBP,0.66507325
HARS2,0.051198355
SLC44A1,0.898700154
SF3B3,0.667095046
SF3B1,0.982684538
ABCB10,0.895442116
ABCA6,0.433085951
ABCA5,0.299481949
HEY1,0.806495558
ICMT,0.313608664
GCAT,0.48030903
CBX6,0.357406242
CBX5,0.022562771
PHF3,0.051455658
TRAM1,0.460804185
CAPN7,0.025616141
ETHE1,0.778947548
QPRT,0.363757781
BRD4,0.614276934
SEC11A,0.159381278
ISCU,0.85124565
SEC61G,0.860282354
PES1,0.131452437
TGDS,0.200192186
LEPROTL1,0.519875413
TNFRSF13B,0.437940291
HAAO,0.798494643
MACF1,0.469748419
ZFYVE26,0.747319381
TMEM131,0.19515853
BICRAL,0.328613261
TTC9,0.304591995
POFUT1,0.627562623
KCTD2,0.369068022
NUP188,0.556615955
SUZ12,0.3139908
SCRIB,0.337752969
SPIDR,0.311726865
MORC3,0.426116854
SLC39A14,0.722158305
MTREX,0.634173921
R3HDM1,0.077730717
RPL13A,0.746214354
KAT6B,0.358062213
CABIN1,0.481177321
SRRM2,0.937424257
ARHGAP45,0.073528441
ACAP2,0.457948407
ZNF281,0.985065966
NNT,0.613002021
MMD,0.725415781
PIK3R5,0.864350264
TNPO3,0.754191785
ADAT1,0.916599818
TRS-TGA4-1,0.456038646
ATP6V0A2,0.541446626
TTC33,0.482096573
DNPEP,0.801353529
PSD4,0.851753266
TSPAN12,0.100761342
PIGN,0.019850474
SNAPIN,0.851834457
WBP2,0.760677548
WBP1,0.998574359
GTPBP4,0.681149301
ZNF346,0.377651596
ARL2BP,0.288908714
CDC42EP4,0.718387103
CCNDBP1,0.824018649
SMUG1,0.306959145
TMEM50A,0.271782917
DDX58,0.888024703
ELP5,0.977438493
KLHDC2,0.169031192
CARHSP1,0.259385056
PDSS1,0.95736241
LEMD3,0.65328974
ORC6,0.451678305
ORC3,0.242308478
OPN3,0.516410457
ACOT9,0.240762814
PATZ1,0.259310218
AMACR,0.858536768
CORO1C,0.969089002
CD2AP,0.506283443
MKRN1,0.909406301
MKRN2,0.836087076
PHLDA3,0.142576743
ZMYND8,0.18240191
SH3BP1,0.860024455
RUSC1,0.869584445
FAM89B,0.202484879
KPNA6,0.961936077
SSBP2,0.709863786
NUP62,0.806498469
RABGAP1,0.150155687
HSPBP1,0.962416759
SNHG1,0.115513022
LY96,0.687704413
EDC4,0.102088692
PPP1R15A,0.994300424
PLD3,0.624383075
ARFIP2,0.552005703
SSBP3,0.041017196
POLA2,0.93577237
PLXNB2,0.723642132
LSM5,0.323743658
PLA2G15,0.008671296
ZKSCAN5,0.701926723
CEMIP2,0.608151011
STX12,0.520866396
RAB38,0.160979138
PRKD3,0.487741092
CADM1,0.242466351
GSPT2,0.439877092
SHPK,0.306157045
TMEM245,0.141617101
EID1,0.464411451
SDF2L1,0.593083561
PPIL2,0.449264196
PITPNB,0.38493684
PISD,0.099525189
FKBP8,0.141968626
BRD1,0.428059298
APOL2,0.542850423
BCL2L13,0.422278913
MTCH1,0.459460517
MTCH2,0.446758698
KIF4A,0.474228772
IFIT5,0.857227958
EML2,0.132039271
FTSJ1,0.216728526
LAMP5,0.831449677
TFIP11,0.183122848
PANX1,0.800573461
FJX1,0.801438465
PRPF6,0.473743104
ZNF318,0.211684634
HYPK,0.006381595
TBC1D22A,0.7668903
CBY1,0.098529439
SUN2,0.42129476
RASGRP3,0.788909294
RAB3GAP2,0.515013606
RAD54B,0.63969385
CIZ1,0.249484202
FBXO7,0.604809483
PGLS,0.97438364
BRI3,0.840646887
ZNF324,0.383947694
SLC39A6,0.004875263
GCA,0.205555681
LSM4,0.893167596
RHBDD3,0.91475106
SAMM50,0.904205816
ATXN10,0.755818831
TNFAIP8,0.374045652
NOCT,0.615791609
ARIH1,0.787145169
MTO1,0.412032026
DNAJB5,0.525477777
PRDX5,0.868184694
TXN2,0.275853625
TMEM184B,0.600598362
HECTD1,0.071966908
NIPBL,0.640846567
COG4,0.82722571
METTL7A,0.607537097
ASF1A,0.043879673
MOB4,0.353678359
YIPF3,0.360268698
ANAPC13,0.442141821
PARM1,0.411483966
TECPR1,0.409700918
ARMC8,0.504498563
DCAF12,0.823674507
BRMS1,0.729116328
ABHD14A,0.126181199
PRKD2,0.418997055
SUMF2,0.28477992
NEPRO,0.318922966
RPL36,0.65635977
MPC2,0.671737362
LETMD1,0.55187992
DCAF13,0.351064489
TMEM186,0.933760895
POLR1A,0.593675478
POC1A,0.554375946
ZNF473,0.838804061
INTS7,0.575000184
RNF19A,0.86343187
RCHY1,0.420675874
IFFO1,0.647425987
CCDC28A,0.751596612
MTHFD1L,0.936349012
CNOT10,0.606181081
ANAPC15,0.903438305
AHCTF1,0.499708016
DPCD,0.432254623
C1orf43,0.486609234
POT1,0.683289504
RTTN,0.796899385
NDUFAF3,0.984295631
THUMPD3,0.753183091
NELFB,0.090324196
ZDHHC5,0.67152282
ATL3,0.962486933
NOL11,0.517201833
GEMIN5,0.376342105
PTPN23,0.82863426
CLIC4,0.386062355
NIPSNAP3A,0.956176067
NSL1,0.683025382
SAMHD1,0.315134367
FAM98A,0.197547018
TPGS2,0.808278305
SIN3A,0.177493803
KBTBD2,0.61481985
SYF2,0.178565799
RWDD3,0.789465248
PNKD,0.72363204
PNISR,0.388856755
VIRMA,0.001221461
TMEM87A,0.8182017
SH2B1,0.138293497
UNC50,0.482693925
PARS2,0.912598263
MMACHC,0.825918856
TIPARP,0.39497639
NECAP1,0.549899567
CHMP2B,0.232108091
DHRS7B,0.328840435
AAR2,0.865053336
NGDN,0.472407427
HINFP,0.346392003
ULK3,0.617708138
HIGD1A,0.888220908
REXO2,0.365731532
IBTK,0.156378856
TBC1D10B,0.643121736
RNF167,0.328839554
MOXD1,0.084843315
GORASP2,0.468449259
C2CD3,0.651068451
TKFC,0.356213791
ZZZ3,0.260547811
SPATS2L,0.981401204
NSMF,0.278298744
RPAP1,0.783000117
FAM32A,0.609347953
LRIG1,0.787595127
UPF2,0.231321558
LRP10,0.624504174
PTCD1,0.173812521
OSBPL3,0.834667426
IPCEF1,0.59051595
ZNF451,0.799164833
SIPA1L1,0.732264018
SS18L1,0.636026532
UBXN7,0.529176579
LTN1,0.727293005
PPP1R16B,0.910269554
SENP6,0.228914965
ANKRD17,0.297205187
GIGYF2,0.026941955
APPL1,0.62355362
HACL1,0.222697377
DECR2,0.283768289
LSM14A,0.620993228
POLDIP2,0.799784915
GGA1,0.349358331
ABHD12,0.188087972
HERC4,0.012269947
TOR1AIP1,0.545839893
CCDC9,0.475459021
DCAF4,0.711030849
CHTOP,0.417323757
EDRF1,0.408532837
SZRD1,0.346542482
WIPI2,0.778021617
CCDC69,0.925484225
WSB1,0.968872826
LDLRAP1,0.230118849
PRPF31,0.265662728
EPC2,0.665396477
TCTN3,0.452652887
FGFR1OP2,0.631157983
KIFBP,0.058777472
GAPVD1,0.499369337
TRPC4AP,0.262443794
SERBP1,0.701177922
TES,0.520274121
IRF2BP1,0.157091389
PHF19,0.491508897
NAT9,0.289160531
ZNF337,0.042389661
NOC2L,0.218166482
RSL1D1,0.965886579
GIMAP2,0.870330818
MTG2,0.88178675
SENP3,0.928881339
INTS1,0.073455046
FBXW2,0.772174425
PTPN22,0.893680145
GMEB2,0.090002912
PITPNC1,0.951848414
FBXL3,0.973944983
ARL5A,0.563106205
PHGDH,0.974641605
STAP1,0.901521485
B3GAT3,0.575281045
TIAM2,0.686308053
FBXL6,0.097327773
FBXL5,0.220644931
FBXL4,0.72427221
BLOC1S6,0.610057111
FBXW8,0.064051229
TSPAN17,0.754559336
FBXO22,0.273402324
FBXO10,0.311718397
FBXO9,0.341096774
FBXO8,0.796018582
FBXO6,0.593834579
FBXO5,0.562367542
FBXO4,0.281913464
FBXO3,0.488036618
HIBCH,0.729127603
VPS33B,0.061819837
TINF2,0.500528095
SACS,0.972080624
ERAL1,0.630588174
ARFGAP3,0.146112804
MYCBP,0.316983492
SERGEF,0.601326473
GNL3,0.811805323
FAM162A,0.376712141
PTPN18,0.626773304
PPP1R14B,0.523354593
NARF,0.103512781
SLC17A5,0.675583003
CNNM4,0.169216616
CNNM3,0.147216379
CHIC2,0.112655412
INTS6,0.557642974
TIMM10B,0.906139961
TIMM13,0.409355684
TIMM10,0.111263445
TIMM9,0.354465182
TIMM8B,0.747612448
AGO1,0.801523128
DAZAP1,0.169699154
AATF,0.117456926
OSTF1,0.9556267
BSCL2,0.034480313
CKAP2,0.693775119
MRPL46,0.433161091
TBL2,0.533838802
NUFIP1,0.955292264
RPS6KC1,0.243675105
SH3YL1,0.209882541
SNORD12C,0.136811057
SNORA73B,0.420420476
SNORD81,0.349588082
SNORD79,0.514663156
SNORD102,0.334170626
SNORD4B,0.007525971
SNORD4A,0.010513981
SNORD80,0.513919496
SNORA72,0.011466831
SNORA71B,0.105521693
SNORA71A,0.213054009
SNORA70,0.10794961
SNORA68,0.0355919
SNORA67,0.701347696
SNORA66,0.404105603
SNORA65,0.348625095
SNORA64,0.298634527
SNORD60,0.312088634
SNORD59A,0.045320289
SNORD58A,0.149801112
SNORD57,0.833594998
SNORD56,0.226883081
SNORD54,0.47214139
SNORD52,0.344498145
SNORD50A,0.482970843
SNORD49A,0.798004963
SNORD48,0.562926774
SNORD47,0.208144448
