,p value
LAMTOR3,0.758224768
NUMB,0.374362935
SOCS1,0.985705312
DDX3Y,0.948800683
DYNLL1,0.70710756
TNKS,0.641441639
ALDH4A1,0.927314476
IRS2,0.369117202
EIF3A,0.014833899
EIF3B,0.15373946
EIF3C,0.588790359
EIF3D,0.379486913
EIF3F,0.377104926
EIF3G,0.6136083
EIF3H,0.317580011
EIF3I,0.505264954
EIF3J,0.508262913
SLC4A4,0.567265419
EIF4G3,0.850091867
VAMP8,0.204411444
VAMP4,0.511945175
STX16,0.655097674
STX11,0.926108187
STX10,0.055306846
BECN1,0.115085742
JMJD7-PLA2G4B,0.810824824
PEA15,0.859813003
SRSF9,0.571676769
JRKL,0.366599682
HYAL2,0.889627508
GALNT4,0.442096332
DGAT1,0.341946805
CDC23,0.553114817
S1PR4,0.303291994
B4GALT4,0.994715577
B4GALT3,0.15643937
B4GALT2,0.735941363
B3GALT4,0.438429815
B3GALNT1,0.886120943
NOL4,0.683465851
TRADD,0.705852531
MBTPS1,0.925478587
EDF1,0.831072731
SNX4,0.941950684
SNX3,0.160499222
URI1,0.369088951
EED,0.721660321
CTNNAL1,0.934435198
ADAM19,0.231738668
GBF1,0.635305593
RNMT,0.435753849
RNGTT,0.69436491
GPAA1,0.216147284
MYOM1,0.120127086
RIPK1,0.609400126
CRADD,0.403561415
TNFSF14,0.958634518
TNFSF13,0.380956582
TNFSF12,0.074448225
TNFSF10,0.966551251
TNFSF9,0.806856142
ADAM23,0.871151847
ADAM15,0.571170109
ADAM9,0.02754737
CDS2,0.309305938
PABPC4,0.772227391
CD164,0.616749152
TNFRSF14,0.834311384
RAB11A,0.912124407
RIPK2,0.49118904
TNFRSF6B,0.006025996
FADD,0.248317302
SNAP23,0.485459214
NAPG,0.227994872
NAPA,0.559112091
MTMR1,0.683788872
SIGLEC5,0.841490096
RIOK3,0.688461073
PSPHP1,0.856575816
TNFRSF18,0.849725151
RGS9,0.628563392
FPGT,0.268191392
TNFRSF11A,0.922936791
TNFRSF10D,0.427747125
TNFRSF10C,0.113918611
TNFRSF10B,0.858949223
TNFRSF10A,0.943503149
DYRK4,0.595191063
PEX11B,0.228696055
PEX11A,0.084332249
SUCLG2,0.737216108
SUCLG1,0.478079306
SUCLA2,0.868553299
CREG1,0.146733504
TRIM24,0.39545423
IL18RAP,0.419696788
IL18R1,0.178784536
CCNK,0.808984659
DPM1,0.822451461
CDKL1,0.361211232
BANF1,0.103155714
DCAF5,0.885816543
DPM2,0.155367599
SAP30,0.937022059
INPP4B,0.681378512
CES2,0.705049986
LIN7A,0.730853346
IQGAP1,0.371227851
NRP2,0.230020217
SYNGAP1,0.994540489
CD84,0.543522969
GMPS,0.220784775
TMEM11,0.87829807
SOCS2,0.499836248
GGH,0.614962204
CFLAR,0.485918422
HDAC3,0.472069082
HCAR3,0.666082128
KSR1,0.7038898
ALKBH1,0.499504102
DLEU2,0.071655908
TSC22D1,0.172399702
KAT2B,0.040546002
CDK5R1,0.834359152
NR1I2,0.68549904
FCGBP,0.357920495
STK19,0.557861167
LDB1,0.210223907
PER3,0.741081472
PER2,0.538566072
SYNJ1,0.123848393
ST3GAL5,0.157543283
IER3,0.744814748
SYNJ2,0.693387156
CDC123,0.836639963
ARHGEF7,0.957421616
VNN2,0.538878883
SPHK1,0.680233562
SQSTM1,0.328218753
SGPL1,0.11902751
FUBP1,0.637171841
CDC16,0.313750407
ZPR1,0.54865229
NAE1,0.310858679
SLC5A6,0.418446367
DDX18,0.292819163
TAX1BP1,0.19624446
MCM3AP,0.86084696
EIF2B4,0.767734619
EIF2B3,0.418860182
EIF2B2,0.522520363
EIF2B5,0.174634717
EIF2S2,0.989260931
CPNE3,0.686827451
BUD31,0.969594133
MTMR3,0.671692008
MTMR2,0.114362624
PRPF4B,0.1066757
CPNE1,0.625889262
AP1S2,0.535269198
AP1G2,0.640375553
AP1M1,0.948668712
SGCE,0.462384089
TIMELESS,0.94275648
BCL10,0.543948503
HERC3,0.282825138
HERC2,0.697721987
HERC1,0.644364059
SNURF,0.919278943
BSN,0.779936409
MBD4,0.384892412
MBD2,0.185279367
RTL8C,0.548388418
RAB29,0.377098781
SKAP2,0.34640664
WASF1,0.492270254
BAIAP3,0.156079333
FUBP3,0.079199187
TOP3B,0.163274513
KYNU,0.51098209
AP3D1,0.572245473
BTRC,0.018962429
H3C7,0.374275934
H2AC11,0.553735875
H2BC11,0.300615613
H1-10,0.412259478
CHRNA6,0.083786265
P4HA2,0.871783323
USP13,0.618814936
WASL,0.158246135
PLOD3,0.988671301
RPS6KA4,0.27642903
STBD1,0.236428216
ATP6V0E1,0.878446094
LIMD1,0.176147837
NOL3,0.125501135
KALRN,0.65219461
F2RL3,0.71923073
TAF1C,0.571416055
TAF1B,0.942894819
TAF1A,0.769917786
SLC25A14,0.70440936
MPZL1,0.981983159
MAP3K14,0.497386371
SOCS3,0.766291274
RNF8,0.836154441
HIP1R,0.775794461
RHBDL1,0.009853206
BAZ1B,0.199680452
CCRL2,0.007533129
SEMA5A,0.151254111
UBA3,0.866894847
UBE2M,0.008883725
SPAG9,0.351343948
BTAF1,0.854299479
RPL14,0.952372798
DOK2,0.038117406
SH2D2A,0.363135564
ARTN,0.305532445
AIP,0.641205898
PSTPIP2,0.899858733
PSTPIP1,0.787822915
MAP7,0.44597013
NFS1,0.348204955
PRC1,0.619020083
SLC7A7,0.737968881
SLC7A6,0.813076883
PAPSS2,0.922500533
PAPSS1,0.082644274
PIAS2,0.870527047
MAP3K6,0.018451273
CLDN12,0.23464403
ASH2L,0.576509131
EIF1AY,0.811022399
TMSB4Y,0.998679915
PKMYT1,0.137928072
PIGQ,0.093096575
SART1,0.30850454
DNAJA3,0.761172495
UNC119,0.724697334
TBX19,0.225390645
USP14,0.692741485
USP6,0.656619601
USP10,0.29591002
USP8,0.186653683
FCGR2C,0.326417653
MTMR6,0.897125039
MTMR4,0.363617361
NMI,0.49339867
MTA1,0.303605327
LATS1,0.802435693
ATP6V0D1,0.663664759
SEC22C,0.617916374
INA,0.725007608
SLC16A6,0.992293673
SLC16A5,0.130848505
SLC16A3,0.130223524
PDLIM1,0.995869207
CNOT9,0.879664535
SMC3,0.028399282
PRPF4,0.535143968
PRPF3,0.25868835
FAM50A,0.206290182
AIFM1,0.608137296
CCNB2,0.649176889
CCNE2,0.903355853
RABEP1,0.114330787
RRP9,0.067283766
ARHGEF1,0.493732892
CBFA2T2,0.198548968
ATG12,0.453608919
PDCD5,0.373324993
SYNGR3,0.93332722
SYNGR2,0.546512358
SYNGR1,0.358242326
HGS,0.111757699
NEMF,0.001438022
NEURL1,0.257053301
DYRK1B,0.558127251
CTDP1,0.000894471
EXO1,0.797655585
FIBP,0.210619243
PCSK7,0.586381012
DGKI,0.769082515
EBAG9,0.583335112
COX7A2L,0.790808338
TMSB10,0.36699265
SCAF11,0.195486893
LPAR2,0.855795194
MYOM2,0.888905561
MAP3K13,0.694586476
AP4M1,0.972358938
ARHGEF2,0.628813277
ZW10,0.885104821
BUB3,0.363031076
REPS2,0.343522301
SLC24A1,0.85207954
DDX21,0.967136241
ZBED1,0.633449663
DEDD,0.846410645
SLC16A7,0.813030628
KCNAB3,0.4849617
SLC33A1,0.976642612
HACD1,0.536043494
ZMYM4,0.091436705
ZMYM3,0.7728251
ZMYM6,0.066519279
ZMYM5,0.314101351
LRRFIP1,0.027676636
LRRFIP2,0.65917791
AURKB,0.473073274
XPR1,0.697618117
FCMR,0.710241789
LARGE1,0.387728342
VAPB,0.415063852
VAPA,0.318314257
MTA2,0.331463707
NOLC1,0.704230407
MAGI1,0.920059741
DLGAP1,0.111862961
RAB11B,0.395045824
DLG5,0.790613491
PTTG1,0.520730043
IL32,0.241695742
CCPG1,0.776975508
TBRG4,0.275753695
PNMA1,0.492820708
MSC,0.674372287
GCNT3,0.83940574
UBE2L6,0.592749737
DHRS3,0.415973297
RPS6KA5,0.402615504
NUMBL,0.590012957
AIMP1,0.714003491
TSPOAP1,0.098869852
MFHAS1,0.919654911
PDLIM7,0.9048135
MAPKAPK2,0.865783364
STK17B,0.605804485
STK17A,0.070939633
CYTH3,0.800349451
CYTH2,0.878180201
CYTH1,0.961008909
ITGB1BP1,0.371412954
BCL7C,0.699984765
BCL7B,0.358007489
COPB2,0.106361065
WDR46,0.156916978
ZBTB22,0.6376674
MED14,0.262907952
ADGRG1,0.125008601
GPR55,0.625228517
GPR52,0.600442199
S1PR2,0.582307915
SRSF11,0.306202402
ATP6V1F,0.872041158
SNORD29,0.016330054
SNORD31,0.801964475
SNORD30,0.358790429
SNORD28,0.149873675
SNORD27,0.666372274
SNORD26,0.572950736
SNORD22,0.592781663
SOCS6,0.236452174
CD83,0.395220127
ZNF235,0.847862456
NREP,0.824231149
PTER,0.511354989
COPS2,0.209127756
TRIP13,0.212336597
TRIP12,0.486745047
TRIP11,0.008894199
TRIP10,0.964210852
HMGN3,0.786956518
TRIP4,0.342352967
ZNHIT3,0.643193644
GTF3C5,0.06850911
GTF3C4,0.476585091
GTF3C3,0.005074388
B4GALT6,0.533430708
TGM5,0.914206964
B4GALT5,0.697651492
CNOT8,0.525402274
TCEAL1,0.363472853
VAMP3,0.628913506
SNAP29,0.486579998
EFTUD2,0.487306773
TAOK2,0.144932964
RPL23,0.749668137
TXNL1,0.872874051
UBE4A,0.744533999
LHX2,0.438503342
PPIG,0.003598638
LONP1,0.065866897
RAB33A,0.462710885
RAB28,0.843940903
KL,0.528955496
RAB9A,0.891727233
SLC9A3R1,0.016872532
NRXN3,0.408947411
KIF3B,0.752754424
ZFYVE9,0.457071302
PLAA,0.418899916
PPT2,0.84485388
TM9SF2,0.799633177
COX5A,0.4137285
GRHPR,0.481198501
COG1,0.118797781
LIPG,0.043083346
CIAO1,0.675247316
TGFBRAP1,0.565459618
HS6ST1,0.019563942
NMT2,0.201077608
CD101,0.696405149
STOML1,0.729187827
RECQL5,0.787820375
RECQL4,0.110057852
GRAP2,0.509011516
SELENOF,0.964588333
LPXN,0.159694982
ZRANB2,0.396315632
PEX16,0.172070798
SNRNP40,0.518572644
ARHGAP29,0.069536166
MED21,0.339547307
TJP2,0.226623516
FADS2,0.878807987
DDX23,0.982865744
CRIPT,0.295915666
CYP7B1,0.311080771
ZNF264,0.381711427
NTN1,0.596147813
KCNK6,0.81425471
CDYL,0.581147342
CHST2,0.875346116
MED23,0.355882581
MED17,0.983234782
MED26,0.63601118
MED27,0.662016462
MED7,0.250824893
QKI,0.039166409
ITM2B,0.953437143
GSTO1,0.639759987
AIM2,0.649100459
MAP4K4,0.091498074
LY86,0.078234348
EIF2AK3,0.811250947
ITM2A,0.171877378
GGPS1,0.372404986
HOMER2,0.599853408
HOMER1,0.527849998
ARHGEF6,0.430522339
RASAL2,0.645130777
PICK1,0.116349602
AKAP7,0.846875055
IL27RA,0.844657
SH3BP5,0.973251961
CHST3,0.248317259
EIF4E2,0.016453552
AKAP6,0.737797332
THEMIS2,0.23325768
ATG5,0.476163064
ROCK2,0.131703809
NAPSA,0.094031208
MED20,0.671440096
CABP1,0.26821978
MAPK8IP1,0.915582539
STX8,0.310211683
CHST10,0.466680768
PIGL,0.12182062
PIGB,0.884120727
PGS1,0.134681089
PSMF1,0.32563153
KIF23,0.768333472
AKAP5,0.558492741
SLC4A7,0.325356145
SLC4A8,0.410513213
MAGED1,0.682312262
RPH3AL,0.657016716
PMPCB,0.97050408
FXR2,0.063383485
LITAF,0.495999465
SPTLC2,0.831859083
GDF15,0.318674919
TBPL1,0.117640596
NPEPPS,0.50963888
EEF1E1,0.065512215
SCAMP1,0.037842796
TECR,0.142507412
VPS4B,0.487646723
MPDU1,0.30377794
GOSR1,0.233493905
TMEM59,0.933403639
BAG5,0.874573375
BAG4,0.695779805
BAG3,0.979709573
BAG2,0.586390661
POLR1C,0.939831151
ZNF254,0.581422905
GMFG,0.775146244
EI24,0.06796807
TP53I3,0.479957791
CIR1,0.017263789
NRG2,0.888383768
RAB3D,0.962991771
APBA3,0.549647938
CXCL14,0.979692505
ATP6V1G1,0.49202514
ATP5MF,0.319661211
SPAG7,0.833698827
MRPL33,0.633223771
SEC22B,0.813171079
MACROH2A1,0.146654477
ATP5MPL,0.836232969
CHD1L,0.618034608
VPS26A,0.143416046
CCL4L2,0.949673124
MINPP1,0.835574759
H6PD,0.050740982
BCAR1,0.486069639
GTPBP1,0.316671788
GTF2IRD1,0.46221367
GOSR2,0.504103452
NR1D1,0.039133738
CLOCK,0.332568289
SPAG6,0.48335076
BABAM2,0.197993561
CDC42BPB,0.778218013
PREPL,0.017266197
APOBEC3B,0.533914882
ENTPD4,0.357609257
RBM39,0.132612918
KIF20B,0.805636176
CREB5,0.422693623
MAD2L1BP,0.421979999
PRDX6,0.288338463
WTAP,0.667103037
AKAP12,0.335696186
IER2,0.095667748
CYTIP,0.380239838
PITPNM1,0.921278484
PDIA4,0.885901641
NFE2L3,0.789080469
RNF14,0.804635759
VPS9D1,0.253445442
RAB36,0.263933437
RIN1,0.42186706
NCOR1,0.699746014
NCOR2,0.396154069
GDA,0.772132958
RNF7,0.878672054
MTRF1,0.874838051
TRAF4,0.200716656
ABCG1,0.901522597
CELSR1,0.919831838
RGS6,0.524180685
NUP155,0.929218768
SEC24C,0.686632239
ISG15,0.870754617
FEZ2,0.268270477
FEZ1,0.71159626
ARHGEF10,0.635881593
ZNF592,0.486352909
IKBKE,0.152741989
MORF4L2,0.516289912
SH3PXD2A,0.131367723
MICAL2,0.901657806
CTR9,0.000685135
PPM1F,0.86569972
GCC2,0.57328513
RALGPS1,0.448364702
MTFR1,0.529319305
PLCH2,0.956290781
TTC37,0.308199273
HS2ST1,0.784518026
TTLL4,0.707345048
SOCS5,0.201341357
MDC1,0.190414727
IQCB1,0.856147732
ZNF516,0.91001412
PDE4DIP,0.312152602
CEP135,0.16427585
LPIN2,0.536979113
MARF1,0.841745338
DZIP3,0.053614996
SAFB2,0.629547711
ZNF432,0.956786065
EIF5B,1.17E-05
IPO13,0.810111649
SDC3,0.456786099
SLC25A44,0.68296146
KIAA0040,0.282965148
TTI1,0.82134539
PPIP5K1,0.541801499
PHF14,0.059323874
FAM53B,0.208132752
DEPDC5,0.196360657
KDM4A,0.891111843
N4BP1,0.44672909
LRRC14,0.217631516
CLINT1,0.939211436
VGLL4,0.008687096
NUP93,0.939113674
BZW1,0.603078536
UBE3C,0.666380516
PRORP,0.978601829
RAPGEF2,0.987804455
EMC2,0.755305762
EDEM1,0.823205019
CROCC,0.532885888
TRAM2,0.679838523
PUM1,0.737101772
ESPL1,0.184748618
PPP6R2,0.556722534
CEP57,0.543843099
KIAA0100,0.653512665
DHX34,0.372165853
ULK2,0.299862472
HERPUD1,0.782638132
KIAA0355,0.977412487
RUBCN,0.729879844
USP6NL,0.431159613
AQR,0.114328664
CCDC144A,0.323285707
UTP14C,0.927344947
TMEM63A,0.484260805
ZNF646,0.178801291
RAB11FIP3,0.327329654
SECISBP2L,0.955650694
DCAF1,0.609659107
CEP104,0.573921102
DOCK4,0.638657149
SART3,0.480124653
HDAC9,0.49697229
KNTC1,0.180381584
USP34,0.199354716
GPRASP1,0.796068793
CCP110,0.105837966
SETD1A,0.424580615
LAPTM4A,0.250727015
IFT140,0.779554105
ARHGAP32,0.5284736
ACAP1,0.379135202
CLSTN3,0.117828165
TCAF1,0.797704926
SLK,0.980521109
PHACTR2,0.875771728
RIPOR2,0.257534914
SNPH,0.253682172
ZSCAN12,0.639088835
STARD8,0.112991231
TBKBP1,0.133799228
KMT2B,0.409936112
HDAC4,0.389183939
TOX,0.322208716
MLEC,0.454996002
LZTS3,0.247761643
KIAA0513,0.911906516
ZFYVE16,0.08647246
SUSD6,0.45551117
JADE3,0.205370434
PCLAF,0.22055746
RASSF2,0.102595822
RAPGEF5,0.902500809
TMEM94,0.735403507
BCLAF1,0.244283202
EIF4A3,0.705003968
ATG13,0.726749562
TM9SF4,0.671292662
KIAA0232,0.2855968
TBC1D5,0.307140771
PIEZO1,0.080125672
RNF144A,0.685750912
MATR3,0.541341678
RIMS3,0.676351198
SNX17,0.231203976
DHX38,0.05851261
KIAA0586,0.932666863
DLGAP5,0.829751348
MTSS1,0.216547478
SPCS2,0.269580967
BMS1,0.040079438
PTDSS1,0.934577665
SERTAD2,0.105423674
CKAP5,0.935196773
MAML1,0.760139664
TATDN2,0.65604997
IST1,0.571750453
MRPL19,0.609242441
DAZAP2,0.475029373
TOMM20,0.352669667
SCRN1,0.964064911
SPOCK2,0.325281812
IP6K1,0.833126155
RNF40,0.198076478
CTIF,0.091009942
DELE1,0.659357969
EFCAB14,0.393848174
SFI1,0.255753368
GIT2,0.704969694
URB2,0.830572372
KEAP1,0.088695214
NUP58,0.89733148
TSC22D2,0.643694333
CUL7,0.666732005
RB1CC1,0.045189537
ARMCX2,0.218273587
ARHGAP11A,0.73922147
SPATA2,0.677924895
ARHGEF11,0.333287528
RGP1,0.461684364
ARHGEF17,0.753395141
DNAJC6,0.608580832
TRIM14,0.987697791
ZNF623,0.148865905
MELK,0.96594259
FAM30A,0.374035347
LCMT2,0.773473548
GINS1,0.84043366
ZEB2,0.070545861
TESPA1,0.982384192
ZBTB24,0.869350534
PLEKHM1,0.740882083
HEPH,0.760404132
ELMO1,0.80130548
GAB2,0.581728859
C2CD5,0.199515523
ZNF518A,0.388044516
KIAA0753,0.318787686
EPM2AIP1,0.342931717
RUSC2,0.764848152
C2CD2L,0.256897265
FARP2,0.058579463
CEP350,0.289362534
PPP1R26,0.291831985
CEP170,0.118675598
LRIG2,0.533982561
PSMD6,0.029039816
MED24,0.363063613
TRIM66,0.617374483
PJA2,0.083307692
TOMM70,0.820277959
SETDB1,0.998956049
AREL1,0.877176394
SEC24D,0.656393255
FCHSD2,0.098186432
TLK1,0.762866441
URB1,0.292999819
ZC3H11A,0.829706022
TOX4,0.824332443
DDX46,0.008341666
ZBTB39,0.801731541
TRANK1,0.819192354
TBC1D4,0.062650214
POM121,0.490756678
LRRC37A,0.551865117
OSBPL2,0.920071406
SMG7,0.859537365
ZBED4,0.614351673
TELO2,0.110558022
TECPR2,0.546695249
FIG4,0.484485913
WASHC5,0.076083558
UBAP2L,0.764217171
SV2B,0.903313926
SV2A,0.306515033
SRGAP3,0.821516807
MRC2,0.461324315
KLHL21,0.613966836
RBM19,0.347010138
SGSM2,0.704449445
SLC35E2A,0.612495045
AP5Z1,0.37031307
G3BP2,0.393898114
DENND4B,0.93710041
RABGAP1L,0.492250969
TMCC2,0.706907172
ARHGAP44,0.13311105
SUPT7L,0.997425226
FAM20B,0.724710822
NCAPD2,0.518578909
SEC16A,0.552397922
RNF10,0.313365777
IQSEC1,0.675968366
ZBTB40,0.895771091
PAN2,0.542438465
ZBTB5,0.687385551
LPGAT1,0.173461876
MFN2,0.267778238
KIF14,0.780056751
JOSD1,0.374723607
HELZ,0.673176775
PUM3,0.204173261
CD302,0.181045655
DCLRE1A,0.764729831
ARHGAP25,0.430430509
RBM8A,0.420744929
EXOG,0.987286867
XYLB,0.232752915
OXSR1,0.656405442
GFPT2,0.179690058
CRYZL1,0.978893996
WDR1,0.634136402
AMMECR1,0.769905734
GOLGA5,0.289332499
HS3ST3B1,0.511008804
HS3ST1,0.985561539
USP15,0.714217575
USP3,0.694125273
MVP,0.64484534
SLC23A2,0.925708237
SLC23A1,0.782482014
TNFSF15,0.901119643
THRAP3,0.468158523
MED12,0.669534248
MED13,0.857472547
NUP153,0.681026653
CCS,0.404308914
NR1D2,0.734276612
CLEC2B,0.282233466
RBX1,0.709431869
DOP1B,0.444635561
THOC1,0.296230399
REC8,0.018458063
RCE1,0.27632502
HNRNPDL,0.425739808
DMTF1,0.603387026
PPP4R1,0.051412817
SLC12A6,0.703985274
PTBP3,0.09429333
DGCR2,0.498647146
CASP8AP2,0.428027257
SCO2,0.939427845
AKT3,0.215224138
MED6,0.700572625
NAALADL1,0.172018669
ACOT8,0.948344043
ABI1,0.411052947
GNPDA1,0.775013504
ZBTB33,0.903304713
TANK,0.703004753
SRA1,0.171800491
HDAC6,0.667047946
HDAC5,0.351236332
PDCD6IP,0.901583361
PDCD6,0.297874382
BCL2L10,0.360484056
BCL2L11,0.981831352
SH2B3,0.82601224
GNE,0.76354543
FRAT1,0.804194223
TROAP,0.48430686
MED16,0.113471758
PIGK,0.553922909
CHAF1A,0.373802391
PARP2,0.21501022
PARP3,0.534695082
TOM1L1,0.929751244
HMGXB4,0.956816629
TOM1,0.859305457
SH2D3C,0.077568405
SH2D3A,0.088840999
RANBP9,0.866644699
DNAJB6,0.198752006
SMC4,0.840212277
GJC1,0.496608725
UBA2,0.898694428
SAE1,0.682659919
FARSB,0.492033003
ABCC5,0.442644492
ABCB6,0.658220631
DNM1L,0.730030197
ABCC9,0.872965925
ABCF2,0.423778577
NR1H3,0.458849157
COX17,0.954198877
SCAMP2,0.334571024
SCAMP3,0.946493265
IL18BP,0.233514363
RWDD2B,0.860609803
MUC12,0.970877627
DPP3,0.260224257
SNUPN,0.826399225
HUWE1,0.945699585
PTPRU,0.375523479
TSSC4,0.40657912
PDCD7,0.777380423
PQBP1,0.853277822
CERT1,0.614067962
UST,0.338101776
ARPC5,0.934240214
ARPC4,0.64220382
ARPC3,0.302277172
ARPC1B,0.982513664
ACTR3,0.8554384
ACTR2,0.115102817
TSPAN5,0.734874345
TSPAN3,0.344249204
NUBP2,0.655828446
TSFM,0.099428974
TSPAN1,0.789076113
PPIF,0.401719467
CTDSP2,0.495698758
ARPC2,0.124320963
RAD50,0.045481068
KIF20A,0.584573725
PREB,0.86762184
HIPK3,0.825002564
FEM1B,0.602505308
ENAM,0.770070183
ACTR1B,0.509862289
ACTR1A,0.676972678
ARL4C,0.23007231
ARL4A,0.46556885
RASGRP1,0.867280219
DNAL4,0.839177831
ZNF263,0.171820096
LRPPRC,0.954013217
FRY,0.707321174
PDIA6,0.396021113
TRAP1,0.771003087
OPTN,0.987206271
BCAP31,0.377934217
NAMPT,0.36184007
RBM12,0.432285778
YAF2,0.879958677
ARFRP1,0.568983281
TOB1,0.075058278
AKAP9,0.359633399
FAM13A,0.654070878
G3BP1,0.526779851
SUGP2,0.129007209
EBI3,0.850734965
MBNL2,0.552313118
ABI2,0.387810912
CEBPZ,0.33124244
PLXNC1,0.496785534
TRIM28,0.514769357
RASA4,0.112448869
AASS,0.63541834
ATP6AP2,0.313220333
FARP1,0.324996446
LPAR6,0.384342934
LPCAT3,0.586932359
WASF2,0.721244585
CHST4,0.972429786
SLC25A13,0.908069018
SLC25A15,0.725054065
ZNF197,0.24643164
SERF2,0.919207734
DHRS9,0.446394626
RCL1,0.321904463
ZNF256,0.793501491
SORBS3,0.883405055
CNIH1,0.700146737
RBM7,0.020618651
RBM6,0.129184535
RBM5,0.713221365
LHFPL2,0.514645402
LHFPL6,0.488099381
TNK2,0.385702113
ALYREF,0.792420424
TXNDC9,0.40973738
RNF41,0.873522105
TSHZ1,0.994946539
ALG3,0.623706674
PRMT3,0.423778786
PSME3,0.603965786
MPHOSPH9,0.997372822
MPHOSPH10,0.071475774
MPHOSPH6,0.423895239
NME6,0.918123765
DHRS2,0.925617984
CALCRL,0.450063849
NUTF2,0.932662117
TRIM13,0.304401974
PATJ,0.715099727
USPL1,0.06031974
EIF1,0.490733341
TOPORS,0.025644815
FLOT1,0.17259497
DDX39A,0.331110281
PSMD14,0.022408397
CTDSPL,0.944294488
KLRG1,0.16768873
GDF11,0.376178826
TRIB1,0.754224714
ZNF443,0.345203555
CD96,0.625669111
PLIN3,0.581741942
MFSD10,0.293106462
STX6,0.834788891
COQ7,0.090397067
NBR2,0.526345501
LRRC23,0.753350127
RASGRP2,0.190090449
HNRNPR,0.541250581
SLC35B1,0.823367958
DCAF7,0.152944224
AP3S2,0.809596924
MRPS31,0.929976714
CALCOCO2,0.050755362
KCNMB2,0.591719128
GPHN,0.188292308
RABEPK,0.122522958
TIMM17B,0.222826085
RIDA,0.831098511
POP7,0.282071984
SRRM1,0.06794815
SPRY1,0.629812026
SPRY2,0.494954324
STAM2,0.084746448
CNKSR1,0.267516673
ABCC4,0.95346911
DENND4A,0.557023784
SF3B4,0.501251567
CDK2AP2,0.941272226
RAMP1,0.530743964
ZMPSTE24,0.07960995
AKAP8,0.138466677
FSTL3,0.752180506
STUB1,0.832577522
STAG1,0.641267429
NET1,0.805551847
UBE4B,0.193622286
PRSS16,0.642569218
SIGMAR1,0.611200306
BET1,0.812989795
CWC27,0.351715806
SAP18,0.554421711
SMNDC1,0.823149383
BCAS2,0.726517551
RGS19,0.073691419
LILRB2,0.46018841
EIF1B,0.652130622
SF3A1,0.270345418
TRAIP,0.52965544
DNAJA2,0.437439117
BCKDK,0.933247728
MAEA,0.61820953
APC2,0.836680157
PAK4,0.451806852
MARCHF6,0.213777825
KATNB1,0.672138046
DLEU1,0.287677407
SNAPC5,0.223472604
APBB3,0.338570629
ZNF267,0.445722552
VPS26C,0.438940162
TCIRG1,0.241484721
RTN3,0.798773609
LANCL1,0.726978658
TNIP1,0.70366318
IKZF1,0.746182853
SMYD5,0.288851524
RRAGB,0.27474154
SIRPB1,0.382222291
AKR1A1,0.278681539
EMC8,0.045481202
RXYLT1,0.433207614
CNPY2,0.62063306
TLR6,0.181173785
PCGF3,0.316432153
TFG,0.942083886
TRIM22,0.397920695
ABCA7,0.133135844
ABCA10,0.579487807
ABCA9,0.659294411
WARS2,0.67755512
HMGB1P5,0.894622273
HMGB1P3,0.523203475
HMGB1P1,0.017944258
NPM3,0.243344658
NPM2,0.318973024
HMG20B,0.780825708
HMG20A,0.172028
KLF2,0.082876058
MICU1,0.896404479
CITED2,0.97228118
TUBA1B,0.254866928
IRF9,0.561456996
BPNT1,0.907909978
TUBB3,0.187441469
TUBB4A,0.093321351
TUBB4B,0.530268807
BTN3A3,0.941396577
BTN2A2,0.622582691
SYCP2,0.753175953
SCML2,0.503536654
CEPT1,0.409835631
NOD1,0.833351246
ANAPC10,0.769150223
DLC1,0.155152189
ATP8A1,0.160606033
NDRG1,0.645682733
MYL9,0.355170512
RACK1,0.337272578
PEMT,0.21895314
PIAS3,0.477393073
ST3GAL6,0.413312268
NDC80,0.739813642
WFDC2,0.930044507
BASP1,0.21807568
IFITM3,0.216796535
NSA2,0.505878314
SPON2,0.552085923
PRMT5,0.671654997
TESK2,0.485054701
CD2BP2,0.992093096
UBAC1,0.386050776
CDIPT,0.411212516
PGRMC2,0.58653446
ARIH2,0.084159297
TUBGCP3,0.015752783
SEC24B,0.659021478
CFDP1,0.126876612
TMEM147,0.09522544
RBM14,0.104239126
LYPLA1,0.264581832
CDC42EP2,0.073717416
EMG1,0.369882468
IFI30,0.789599774
C1D,0.11638172
TIMM17A,0.974981192
N4BP2L2,0.083909125
ZER1,0.723386112
MCRS1,0.112920654
FAM3C,0.963427654
ACAA2,0.685393195
PPIE,0.446788746
VAV3,0.759053869
TOMM40,0.294129362
TAB1,0.813039679
ECI2,0.832058259
HAX1,0.299641742
GPNMB,0.265326826
BAIAP2,0.653395915
MAD2L2,0.255035062
TACC3,0.838254841
MERTK,0.024196263
SLC30A9,0.701318949
PIBF1,0.524108057
PPIH,0.990013433
COG5,0.186917366
ZNHIT1,0.695371718
TIMM44,0.08248956
PFDN6,0.468895123
ZBTB18,0.352704937
HMGN4,0.879111393
TADA3,0.992552354
TRIM38,0.670045227
ATP5PD,0.093507689
UBE2E3,0.67866401
SLC25A17,0.322087967
SLC9A6,0.860519487
EIF3M,0.422080749
NXF1,0.876616308
SEC23B,0.894406123
SEC23A,0.759251422
C1orf61,0.980285753
CAP1,0.270131536
CREB3,0.802004858
LRRC41,0.40908455
VTI1B,0.136753544
CRTAP,0.897859217
SYNCRIP,0.501922196
VAT1,0.142545861
STK25,0.195254363
ENOX2,0.080134052
