,p value
TAB1,0.913918354
ECI2,0.760427591
HAX1,0.274521903
MAD2L2,0.291756895
TACC3,0.785156332
SLC30A9,0.673933774
PIBF1,0.457979715
PPIH,0.893619164
COG5,0.154598191
ZNHIT1,0.796103931
TIMM44,0.091782206
PFDN6,0.28424621
ZBTB18,0.425532792
HMGN4,0.750872063
TADA3,0.641860747
TRIM38,0.765031865
ATP5PD,0.061417974
UBE2E3,0.571574987
SLC25A17,0.354422405
SLC9A6,0.783667102
EIF3M,0.35367308
NXF1,0.951566945
SEC23B,0.819472748
SEC23A,0.650611673
CAP1,0.286968497
CREB3,0.985265266
LRRC41,0.349888706
VTI1B,0.14885022
CRTAP,0.786668324
SYNCRIP,0.47496126
VAT1,0.162912673
STK25,0.276002297
ENOX2,0.109030948
CARM1,0.790018813
NCOA2,0.980465596
SEMA4D,0.365104256
APPBP2,0.932739913
MYBBP1A,0.276452086
CIB1,0.748436399
ZNF211,0.684366871
DDX17,0.762475045
DEAF1,0.112557595
CHERP,0.254087236
KAT5,0.313177861
HYOU1,0.891588171
IPO8,0.720969362
IPO7,0.995312438
NOP56,0.983623646
PITRM1,0.710607892
ATG7,0.843116116
ZNRD2,0.699982895
RNASEH2A,0.415932585
UBD,0.761438422
BATF,0.510690718
GLRX3,0.44629673
DCTN2,0.110258279
ANP32B,0.269041617
LAMTOR5,0.554159657
TM9SF1,0.752840079
PRDX4,0.990510671
ARL6IP5,0.177001229
ARPC1A,0.286159505
HTATIP2,0.888686789
AGPAT1,0.165287791
AGPAT2,0.342993797
RPP30,0.619750663
RPP38,0.594560349
SPTLC1,0.916271096
SLC35A1,0.405567737
SLC19A2,0.222915737
IFI44,0.379237092
ARFGEF2,0.565016599
ARFGEF1,0.027231867
RABAC1,0.669832059
SLU7,0.04979208
SIVA1,0.82639371
MRPL28,0.637559275
CCT7,0.930757345
CCT4,0.715655744
CCT2,0.899230126
NPC2,0.987244552
IFITM2,0.15456047
POMT1,0.996447318
TXNRD2,0.885640888
MTHFS,0.322483844
DRAP1,0.166828738
DNPH1,0.668926577
SMC2,0.31940102
PRPF8,0.409655459
TRAPPC2B,0.819835283
AHSA1,0.563387221
USP16,0.194948535
CDC42EP3,0.275640567
SH2B2,0.657265795
PAIP1,0.060420374
PAICS,0.824235836
TBL3,0.301380541
MXD4,0.491678912
PDLIM5,0.58757276
ERLIN1,0.300827749
HEXIM1,0.602047475
SPAG5,0.685786235
RBCK1,0.953453127
STAMBP,0.994056621
TGOLN2,0.017362883
ARID3B,0.376960784
POLR3F,0.846552272
POLR3G,0.521642661
POLR3C,0.766351802
IVNS1ABP,0.063598588
MYL12A,0.799555042
TXNIP,0.612407231
TAF6L,0.803718663
ATP5MG,0.799197895
RAD51AP1,0.764858318
RGS14,0.264906352
EXOC5,0.945683269
NPRL2,0.692948931
IGF2BP3,0.55287348
CAMKK2,0.695936903
MTX2,0.482640376
YKT6,0.99096729
PMVK,0.100997394
KHDRBS1,0.53217977
CELF1,0.396830884
CELF2,0.652562502
CTCF,0.950073015
CD226,0.360942095
FARS2,0.959684726
CGRRF1,0.640125619
RRAGA,0.977034136
DCTN6,0.820771991
GNA13,0.271016622
TNFSF13B,0.290348354
B3GNT2,0.939387539
EBP,0.988471238
GMEB1,0.594126959
CCT8,0.535489212
CNPY3,0.6531936
USP39,0.365066178
POLD3,0.154882278
AP4B1,0.498744301
POLQ,0.89614172
OGA,0.09392482
NFAT5,0.757119695
NUDC,0.359529815
PTGES3,0.20424784
YME1L1,0.121244218
TCFL5,0.170816634
PLK4,0.997474955
STAG3,0.721415922
STAG2,0.149120029
RBBP9,0.668554175
PHTF1,0.193575829
MAP3K2,0.27228834
KIF1C,0.65896045
GRAP,0.080820016
CHL1,0.977727829
GIPC1,0.390269372
TRAF3IP2,0.46281722
NUP50,0.431000476
KDM5B,0.535323855
TOB2,0.579801858
HBS1L,0.55840684
AHCYL1,0.803166545
ZMYND11,0.802483847
SRSF10,0.299085463
ZBTB6,0.778239043
POP4,0.205835108
ARPP19,0.838766435
ZNF271P,0.42471233
ZNF266,0.117826891
ZNF274,0.655263894
NEK6,0.391752951
WDR4,0.371487135
IQGAP2,0.862778183
VAMP5,0.833346943
ZNF460,0.813961804
MTHFD2,0.549983831
RPP40,0.916778804
CYSLTR1,0.895813553
SEPTIN9,0.141979106
SEC24A,0.475767799
SDCCAG8,0.158673459
ENTR1,0.988146747
HSPH1,0.459661045
STARD10,0.21636822
UTP14A,0.407544855
NEU3,0.801299498
FAM114A2,0.622814182
ZNF275,0.624235122
TUBGCP2,0.007151182
CLPX,0.633193174
SRCAP,0.712349654
CD3EAP,0.705155614
RUVBL2,0.402673695
PGRMC1,0.318796661
LILRB1,0.588541959
ARID5A,0.905555141
HCP5,0.503734664
USP20,0.250701032
USP19,0.178914561
HCST,0.876085707
MRPS30,0.951728959
WDR3,0.685790037
RAB10,0.858547414
MALT1,0.918018595
YIF1A,0.088164374
CPSF4,0.997606324
JTB,0.143150351
DHRS4,0.260619377
BRD8,0.176911496
BLCAP,0.232739749
MAN1A2,0.120652836
TRAFD1,0.410151235
TXNL4A,0.116992743
PNPLA6,0.3245258
SUGT1,0.897426572
PAPOLA,0.858445537
TCERG1,0.745872409
MAGED2,0.927192288
EHMT2,0.021510132
COPS8,0.015907664
RNPS1,0.011084412
FASTK,0.303050818
SUB1,0.286179062
DBF4,0.35010312
SPIN1,0.844236529
RALBP1,0.751283401
SRSF8,0.341529871
MORF4L1,0.062572249
PRDX3,0.26661514
EHD1,0.55141654
AFG3L2,0.800113174
POP1,0.338717599
MSL3,0.227468649
C11orf58,0.29786212
KDELR1,0.414436065
SF3A3,0.110242897
AP3M2,0.153571478
STARD3,0.2553818
HNRNPA0,0.120623582
BTG3,0.567455758
CBX1,0.080038999
SEC61B,0.459848292
TOMM34,0.566463137
PDIA5,0.485924996
SERINC3,0.113681036
OS9,0.556563843
PNRC1,0.759127223
TMED2,0.683125851
LMAN2,0.714360313
ERP29,0.866451491
MLLT11,0.489221417
STIP1,0.475233522
IFI44L,0.771524265
ACOT2,0.193601519
EBNA1BP2,0.577864116
CKAP4,0.648019989
YWHAQ,0.584813759
TMED10,0.793638258
ASCC3,0.192973262
UQCR11,0.535466649
CLP1,0.085926883
COPS6,0.034269925
MAPRE2,0.313861013
CCNI,0.806103823
GCN1,0.084549843
COPS5,0.686311985
METAP2,0.332814866
IMMT,0.878051412
SF3B2,0.806904145
ILVBL,0.264946842
SLC27A4,0.265885433
KIF2C,0.435204774
CCDC85B,0.139506571
GLIPR1,0.654881894
TLK2,0.491089298
KDELR2,0.978947533
ATF7,0.841762265
SNRNP27,0.131083829
TMED1,0.498555945
LIAS,0.222640466
IFT27,0.078284803
RAB35,0.805118253
RAB31,0.090154482
ADAP1,0.130207961
DSTN,0.722911281
RIPK3,0.911555785
GUSBP14,0.231350751
PIM2,0.968543296
B4GAT1,0.235069844
GUSBP15,0.234521837
TENT4A,0.733338308
SLC35D2,0.179670796
ADRM1,0.952632444
NUDT21,0.703611787
CPSF6,0.523562502
OGFR,0.042177264
DDX52,0.637359332
ABHD2,0.936167475
WWP1,0.917314183
WWP2,0.003879067
CNTRL,0.082822726
UBE2C,0.148366259
SNRNP35,0.607329573
CYB561D2,0.04521931
TMEM115,0.83128046
DUSP14,0.784562735
TOPBP1,0.604253153
TRIOBP,0.984036502
RER1,0.566833015
DNAJB4,0.739163685
DIDO1,0.601872991
WDR5,0.633543794
NUP42,0.582634248
HNRNPUL1,0.942325361
ATE1,0.396464884
RPP14,0.557276373
KRR1,0.547651637
KATNA1,0.28751298
PRDM4,0.609719077
HIBADH,0.718861925
CIT,0.6967025
BTN3A2,0.820662799
BTN3A1,0.847132047
BTN2A1,0.506283301
FAF1,0.541986228
KIF3A,0.031567963
POLR3A,0.464946759
CLASRP,0.003951459
ZWINT,0.679448155
CAPN10,0.290270498
PWP1,0.851099961
CDC37,0.52962445
PKIG,0.831844683
KAT7,0.631903692
PLAAT3,0.515759588
GLMN,0.3635514
CORO1A,0.483349586
WDR45,0.918353008
FICD,0.842565319
AP4S1,0.437096977
PTP4A3,0.41638752
LSM6,0.675976337
RABL2B,0.210232608
ERLIN2,0.236279133
ERG28,0.139468985
NUDT4,0.225783008
NUDT5,0.988510995
NUDT3,0.324226558
PSIP1,0.036940946
WDHD1,0.406456386
STRAP,0.206026053
BAZ2A,0.192281534
BAZ1A,0.037384176
ZNF277,0.595000397
WDR6,0.233637475
SLC2A6,0.400955815
MAP4K5,0.459060404
MAP4K1,0.681047512
RASSF1,0.112743952
NISCH,0.0747173
CEP250,0.083596328
WBP4,0.015890395
ABCB8,0.522415792
SEC23IP,0.271115206
SUPT16H,0.018993747
CHEK2,0.822044749
PLPBP,0.106383575
AKAP13,0.905838094
AKAP11,0.434163948
AKAP10,0.767802716
DDX20,0.902816029
DUSP10,0.522919942
MRPL3,0.535537824
RPL35,0.942142063
GALNT6,0.499866523
SEC63,0.819564627
POLG2,0.916967178
HPS5,0.126865857
PDCD10,0.683069983
RNF139,0.365332668
PMF1,0.072542915
ZHX1,0.281499607
PACSIN2,0.545918306
MAN1B1,0.631723274
TP53TG1,0.152115702
DCTN3,0.792885741
XPOT,0.414211538
CHP1,0.575860648
SP140,0.060804993
DUSP12,0.200899334
SNF8,0.114241871
DDX19B,0.6983373
NRM,0.226610544
ATXN2L,0.459751562
USP18,0.999804031
KLHL2,0.325636357
SYNRG,0.960867585
TREX1,0.263150657
KLF12,0.996362575
MGAT4B,0.222846437
PNKP,0.759546563
B4GALT7,0.811071443
VPS45,0.379664324
LYPLA2,0.603433054
CD300A,0.383630221
PARK7,0.011380725
COPE,0.526182603
ECD,0.171769549
GPN1,0.354891762
TMC6,0.817909004
DDX42,0.160186499
STK38,0.859219984
PHB2,0.068321468
ACOT7,0.722140663
PDAP1,0.72481046
TUSC2,0.416679689
CBX3,0.790528404
EXOC3,0.780103361
GABARAP,0.252679042
U2AF2,0.055543419
OIP5,0.816112929
EXOSC8,0.546535456
RNF13,0.338200494
MGLL,0.257507286
TWF2,0.132669791
GABARAPL2,0.773658612
SYNPO,0.370748372
CASC3,0.181336071
COG2,0.207739235
RRAS2,0.472763206
XRN2,0.220543427
IKZF3,0.725775635
IKZF2,0.723529888
ATF5,0.671492093
COPZ1,0.732127538
COPG1,0.526426853
RASA3,0.461185156
MTF2,0.430763512
HSPA4L,0.151690409
DNAJC8,0.047458613
PUF60,0.16262575
SCAF8,0.986920268
ZFP30,0.993983352
RHOBTB3,0.275850864
RNF44,0.62848212
DLGAP4,0.238350341
DOLK,0.782169553
ZNF507,0.869707986
ADNP2,0.044564893
ANKRD26,0.001078659
LMTK2,0.094102943
CHSY1,0.593956402
NLRP1,0.259469844
FNDC3A,0.523090055
R3HDM2,0.357317522
FASTKD2,0.359039348
ZNF510,0.884712254
PPP6R1,0.14288287
SEC31A,0.225246745
ENPP4,0.376987976
INPP5F,0.864481514
TRAPPC8,0.683090816
MON1B,0.998359496
MORC2,0.926252461
ZHX2,0.219656664
CLSTN1,0.08029276
WDR37,0.210324222
FOXJ3,0.370998072
KHDC4,0.693193325
ZBTB1,0.127917371
BAHD1,0.342126357
DIS3,0.185063168
CEP164,0.585993117
DENND3,0.790628991
CARD8,0.898919886
RUFY3,0.374188239
SBNO2,0.039885843
TRAK1,0.506171231
DHX30,0.023737896
SACM1L,0.708885811
FAN1,0.248222113
WDR47,0.22913862
RALY,0.036073236
NCBP2,0.846214424
MAPRE1,0.067330304
KIFAP3,0.250421404
MSRB2,0.681995201
ATF6,0.323966939
HABP4,0.648236668
SEPHS2,0.48929819
SEPHS1,0.052731684
RAB3GAP1,0.333929922
RAB18,0.427175632
POMZP3,0.373819239
SIRT2,0.403139309
RPIA,0.014698561
ELL2,0.678087402
SCAP,0.026885362
SNW1,0.009960893
CCT5,0.896242334
SLC4A1AP,0.157224622
TRIM32,0.342272184
SCMH1,0.161391369
RPL41P3,0.140424065
RPL41P2,0.558127741
RPL41P1,0.590330171
TPX2,0.415635445
PAXIP1,0.686179503
NT5C2,0.186103325
TCF25,0.651458007
PDCD11,0.450426777
ACIN1,0.181617575
PCNX1,0.541844902
KDM2A,0.617092865
HMGXB3,0.058699014
CEP131,0.186141848
CEP152,0.492954742
DAAM1,0.054374883
MAPKBP1,0.91380308
KLHDC10,0.247095631
RAB21,0.378414798
STK38L,0.981653896
SPEN,0.57245853
FBXO21,0.0769295
GOLGA8A,0.800427154
EXOSC7,0.409820996
CNOT1,0.956526787
SNRNP200,0.519049018
KDM1A,0.565521531
RBM34,0.325166595
KDM4B,0.244765279
MAST3,0.984570812
USP33,0.84292356
DOP1A,0.636843347
PHLPP2,0.227408704
ZNF292,0.489296303
WDTC1,0.550242563
XPO7,0.844828788
MON2,0.50904307
PDXDC1,0.412281313
TNIK,0.986444192
KIF21B,0.18575661
PDS5B,0.435938041
FNBP1,0.100450694
SMG1,0.736411573
ENDOD1,0.423754304
ZSWIM8,0.428923252
ZNF609,0.460281654
TBC1D9B,0.687068855
GGA2,0.885592218
WAPL,0.027287904
SETX,0.459281899
EMC1,0.748242043
CMTR1,0.832409736
ERP44,0.185267594
UHRF1BP1L,0.790243351
SWAP70,0.393776845
RRP1B,0.33997359
MYCBP2,0.354886174
VWA8,0.118627266
AVL9,0.633522058
KDM4C,0.857825702
PPRC1,0.572620145
TRIM35,0.490114745
PEG10,0.866907001
ZC3H13,0.006685149
ARHGAP26,0.407719057
TTLL5,0.353889631
SIPA1L3,0.255715612
CDK19,0.823278538
ZBTB43,0.294836541
TBC1D2B,0.464571166
MRPS27,0.943209245
TNRC6B,0.267231402
CUL9,0.786194663
TOGARAM1,0.597095522
TAB2,0.816020832
CLASP2,0.989964753
CAMTA2,0.817739551
POGZ,0.599807965
ATG2A,0.18115618
GPATCH8,0.031191453
RAD54L2,0.986782813
PHF8,0.389365268
SMC5,0.067300471
MAST2,0.500175454
ZZEF1,0.651162923
ANKLE2,0.173140766
DCUN1D4,0.788524066
LRCH1,0.806353551
ZC3H3,0.866521474
FCHO1,0.063527109
GRAMD4,0.069335254
CIC,0.193894346
NCDN,0.105418466
CLCC1,0.885932118
SEPTIN6,0.940685966
TBC1D9,0.467619343
WDR43,0.446965552
SNX13,0.620471532
MAPK8IP3,0.445269648
GGA3,0.574850791
MPRIP,0.391411008
NUP205,0.628956045
EFR3A,0.116318437
RTF1,0.048193822
SLC35D1,0.091359165
TTLL12,0.699888199
ABRAXAS2,0.475146572
METAP1,0.869196372
LPIN1,0.10775894
SEPTIN8,0.144368232
PASK,0.637167307
RGL1,0.222372555
RFTN1,0.375889905
DIP2A,0.185898348
MESD,0.735168996
LARP4B,0.232154168
RCOR1,0.470637415
UBXN4,0.133640866
CYFIP1,0.426429467
ATG4B,0.514221955
GANAB,0.658278923
MDN1,0.566724304
FAM120A,0.003722349
FAF2,0.105934537
PSME4,0.899685091
GSE1,0.471701001
ATP11B,0.964707536
FAM168A,0.238180454
PMPCA,0.222277888
ARL6IP1,0.896748332
PLEKHM2,0.247656416
SYT11,0.676450072
JMJD6,0.524641209
ZC3H4,0.821991895
RRS1,0.603323311
XPO6,0.845547225
PRRC2C,0.267183956
TBC1D1,0.913276291
NBEAL2,0.486138116
FBXO28,0.664613066
DTX4,0.475833138
RHOBTB2,0.741167855
RRP12,0.182385479
SYNE2,0.684264872
NUP210,0.31183909
PLCL2,0.54113359
ARHGEF9,0.85176784
VPS13A,0.227823758
SEL1L3,0.505068361
DNAJC9,0.739077151
SIK2,0.123112316
PHLPP1,0.556345916
TMEM131L,0.860490781
PACS2,0.286717713
ANKRD28,0.97402559
PDS5A,0.963365523
ASTN2,0.632212399
BOP1,0.227828567
RPRD2,0.495539867
ATP11A,0.482527265
ANKRD12,0.147525258
SCFD1,0.9784796
DENND5A,0.801883452
DDHD2,0.164557861
CAMTA1,0.44795908
PPIP5K2,0.637638076
ZC3H7B,0.053835809
EXOC7,0.440538697
DNMBP,0.832257424
MGA,0.752625741
TSPYL4,0.5675513
CAMSAP2,0.858166101
TASOR,0.028331207
CLEC16A,0.80521396
POFUT2,0.649718006
KLHL18,0.191244147
CLUH,0.030825348
NUP160,0.567282154
CSTF2T,0.703955746
AGTPBP1,0.012140822
FBXW11,0.585273254
SMG6,0.613095608
MGRN1,0.379583927
BICD2,0.175652708
ATMIN,0.388219055
EHBP1,0.273827704
KIF13B,0.240949066
UBR2,0.316487618
NEMP1,0.703747544
FKBP15,0.833377457
ICOSLG,0.664876988
SIN3B,0.683501248
NCAPD3,0.341820478
DMXL2,0.945803984
KIAA0930,0.557183332
SLC9A8,0.742578536
DNAJC13,0.059903406
TUT4,0.095608706
MAN2B2,0.768455371
WASHC4,0.555982609
USP22,0.580443381
CLASP1,0.383210805
DPY19L1,0.561988146
SZT2,0.664354787
WDR7,0.914450397
JADE2,0.39318985
VPS39,0.228605628
DNAJC16,0.421348551
ESYT1,0.325268292
SYNE1,0.686182372
SMCHD1,0.561696743
U2SURP,0.5455298
KHNYN,0.369465174
UBR4,0.713741208
SUN1,0.672322733
HAUS5,0.854689775
VPS8,0.54498629
ANGEL1,0.703252934
USP24,0.862075877
FNBP4,0.766244823
ARHGEF12,0.642347206
LARP1,0.23898271
PUM2,0.113380915
ARHGEF18,0.013687339
UFL1,0.918144802
RRP8,0.772387364
ICE1,0.189287666
SMG5,0.07639674
AHCYL2,0.590710143
MAU2,0.228238031
SPECC1L,0.151852875
NCSTN,0.573122406
NUDCD3,0.564188147
SIK3,0.466075433
MED13L,0.687328634
ZDHHC17,0.377193469
ECPAS,0.340166358
ADNP,0.547738264
LARS2,0.752285211
PIP5K1C,0.917277227
NCAPH,0.405666912
PPWD1,0.116741417
CTDNEP1,0.367107743
ATP13A2,0.698331445
FRAT2,0.320497474
FBXO46,0.519003142
EXOSC2,0.349570028
DICER1,0.421351799
COTL1,0.437121203
SIRT5,0.146341065
SIRT3,0.87320665
SIRT1,0.729379337
COMMD3,0.369115779
NOMO1,0.917678956
ITGB3BP,0.894139591
TMED3,0.554027985
TDRD7,0.248720631
RYBP,0.680466941
AP4E1,0.297867614
RHOQ,0.829515367
TARDBP,0.595020455
HARS2,0.063766076
SLC44A1,0.94741013
SF3B3,0.733865562
SF3B1,0.984487198
ABCB10,0.880324148
ABCA6,0.33160293
ABCA5,0.406076935
HEY1,0.883009856
ICMT,0.129869754
GCAT,0.526727276
CBX6,0.302074381
CBX5,0.006328579
PHF3,0.05039219
TRAM1,0.606140531
CAPN7,0.036924153
ETHE1,0.942501247
QPRT,0.380397992
BRD4,0.553414431
SEC11A,0.172495085
ISCU,0.742632456
SEC61G,0.833930291
PES1,0.054580364
TGDS,0.173203851
LEPROTL1,0.470764474
TNFRSF13B,0.518347967
HAAO,0.761524839
MACF1,0.480069435
ZFYVE26,0.773118906
TMEM131,0.17637762
BICRAL,0.525681949
TTC9,0.305113619
POFUT1,0.525476895
KCTD2,0.365504119
NUP188,0.57296726
SUZ12,0.266227225
SCRIB,0.31735456
SPIDR,0.358084124
MORC3,0.391345189
SLC39A14,0.708502019
MTREX,0.435369823
R3HDM1,0.047512778
RPL13A,0.440140147
KAT6B,0.467550734
CABIN1,0.409247595
SRRM2,0.943947544
ARHGAP45,0.071319718
ACAP2,0.56303656
ZNF281,0.981447067
NNT,0.581091663
MMD,0.713634454
PIK3R5,0.828531847
TNPO3,0.543216012
ADAT1,0.928926897
TRS-TGA4-1,0.468990233
ATP6V0A2,0.437419716
TTC33,0.346046694
DNPEP,0.803781649
PSD4,0.920270436
TSPAN12,0.163977914
PIGN,0.079992283
SNAPIN,0.764386938
WBP2,0.722596368
WBP1,0.98498628
GTPBP4,0.572157964
ZNF346,0.285518027
ARL2BP,0.23820461
CDC42EP4,0.917344186
CCNDBP1,0.827983255
SMUG1,0.35371489
TMEM50A,0.258079284
DDX58,0.960930077
ELP5,0.787252296
KLHDC2,0.305294768
CARHSP1,0.189888191
PDSS1,0.868930866
LEMD3,0.649861685
ORC6,0.504004172
ORC3,0.113842297
OPN3,0.563614607
ACOT9,0.279656194
PATZ1,0.209380378
AMACR,0.655153576
CORO1C,0.901552864
CD2AP,0.472321269
MKRN1,0.765656141
MKRN2,0.92189207
PHLDA3,0.149200291
ZMYND8,0.155906598
SH3BP1,0.792731881
RUSC1,0.958227765
FAM89B,0.22133061
KPNA6,0.885679981
SSBP2,0.675217051
NUP62,0.769520069
RABGAP1,0.138847494
HSPBP1,0.932779739
SNHG1,0.040931961
LY96,0.655042666
EDC4,0.0562508
PPP1R15A,0.964663348
PLD3,0.535127779
ARFIP2,0.517046389
SSBP3,0.02948716
POLA2,0.782622527
PLXNB2,0.681439233
LSM5,0.327455594
PLA2G15,0.003924477
ZKSCAN5,0.578478939
CEMIP2,0.917581794
STX12,0.468174017
RAB38,0.278427212
PRKD3,0.478253605
CADM1,0.548288947
GSPT2,0.523958427
SHPK,0.294154126
TMEM245,0.112129737
EID1,0.438141026
SDF2L1,0.564051403
PPIL2,0.359864745
PITPNB,0.304635009
PISD,0.109784812
FKBP8,0.151700665
BRD1,0.315106789
APOL2,0.492398901
BCL2L13,0.387814037
MTCH1,0.379895846
MTCH2,0.191888272
KIF4A,0.455854702
IFIT5,0.940227184
EML2,0.097935584
FTSJ1,0.156439433
LAMP5,0.817766047
TFIP11,0.096132447
PANX1,0.828867198
FJX1,0.841881272
PRPF6,0.48267391
ZNF318,0.202535965
HYPK,0.004622277
TBC1D22A,0.716249966
CBY1,0.12760327
SUN2,0.433576993
RASGRP3,0.723625949
RAB3GAP2,0.380389008
RAD54B,0.563686267
CIZ1,0.151012177
FBXO7,0.621944294
PGLS,0.933588323
BRI3,0.790309755
ZNF324,0.558793253
SLC39A6,0.001893951
GCA,0.198600266
LSM4,0.981037151
RHBDD3,0.940830152
SAMM50,0.998213627
ATXN10,0.784579565
TNFAIP8,0.425868244
NOCT,0.604032999
ARIH1,0.700560889
MTO1,0.595876006
DNAJB5,0.545429349
PRDX5,0.736440088
TXN2,0.185315473
TMEM184B,0.625819832
HECTD1,0.063688451
NIPBL,0.644659346
COG4,0.909153087
METTL7A,0.551836889
ASF1A,0.027785775
MOB4,0.298625855
YIPF3,0.518029362
ANAPC13,0.425819372
PARM1,0.439361573
TECPR1,0.31731236
ARMC8,0.37530556
DCAF12,0.969202993
BRMS1,0.544076297
ABHD14A,0.098394516
PRKD2,0.408050343
SUMF2,0.286082378
NEPRO,0.304388411
RPL36,0.525454673
MPC2,0.754884592
LETMD1,0.555702201
DCAF13,0.160987004
TMEM186,0.938388094
POLR1A,0.573353429
POC1A,0.491369983
ZNF473,0.703882004
INTS7,0.50685406
RNF19A,0.808811231
RCHY1,0.274266874
IFFO1,0.801362312
CCDC28A,0.823188248
MTHFD1L,0.950997427
CNOT10,0.392606207
ANAPC15,0.957605613
AHCTF1,0.395755791
DPCD,0.384158367
C1orf43,0.859342204
POT1,0.641976572
RTTN,0.756397558
NDUFAF3,0.828817241
THUMPD3,0.748421448
NELFB,0.03413431
ZDHHC5,0.738119567
ATL3,0.998942382
NOL11,0.468794872
GEMIN5,0.326679946
PTPN23,0.818587294
CLIC4,0.373844029
NIPSNAP3A,0.907748034
NSL1,0.480630894
SAMHD1,0.327195208
FAM98A,0.137762057
TPGS2,0.827400678
SIN3A,0.144502117
KBTBD2,0.713387635
SYF2,0.193709183
RWDD3,0.832840316
PNKD,0.685744081
PNISR,0.330289026
VIRMA,0.000876189
TMEM87A,0.712078174
SH2B1,0.079075626
UNC50,0.423368235
PARS2,0.749148726
MMACHC,0.882320005
TIPARP,0.382794242
NECAP1,0.487647642
CHMP2B,0.167766426
DHRS7B,0.26008452
AAR2,0.907542224
NGDN,0.283466529
HINFP,0.464642909
ULK3,0.544001143
HIGD1A,0.984367713
REXO2,0.406452918
IBTK,0.151613922
TBC1D10B,0.633227597
RNF167,0.316481324
MOXD1,0.156484751
GORASP2,0.29623116
C2CD3,0.774363897
TKFC,0.30430964
ZZZ3,0.190363872
SPATS2L,0.708918127
NSMF,0.163833446
RPAP1,0.68192526
FAM32A,0.619201881
LRIG1,0.788371958
UPF2,0.199759245
LRP10,0.558606705
PTCD1,0.093800144
OSBPL3,0.83486889
IPCEF1,0.84224636
ZNF451,0.791873978
SIPA1L1,0.737936788
SS18L1,0.320134956
UBXN7,0.531276669
LTN1,0.607132462
PPP1R16B,0.836772519
SENP6,0.320105001
ANKRD17,0.204115606
GIGYF2,0.037887412
APPL1,0.62885794
HACL1,0.218561442
DECR2,0.401333412
LSM14A,0.614695189
POLDIP2,0.560520785
GGA1,0.301842727
ABHD12,0.128318274
HERC4,0.014737114
TOR1AIP1,0.55034676
CCDC9,0.224805036
DCAF4,0.620775056
CHTOP,0.314647608
EDRF1,0.396578331
SZRD1,0.25582534
WIPI2,0.733264627
CCDC69,0.927030767
WSB1,0.985680729
LDLRAP1,0.156606849
PRPF31,0.126808495
EPC2,0.515999853
TCTN3,0.35348283
FGFR1OP2,0.704777699
KIFBP,0.048555055
GAPVD1,0.389319367
TRPC4AP,0.356131779
SERBP1,0.464116929
TES,0.568524087
IRF2BP1,0.11635569
PHF19,0.465712439
NAT9,0.312907376
ZNF337,0.056683653
NOC2L,0.152182971
RSL1D1,0.783227737
GIMAP2,0.833936443
MTG2,0.839921613
SENP3,0.780708955
INTS1,0.037701231
FBXW2,0.63668065
PTPN22,0.867446557
GMEB2,0.027410843
PITPNC1,0.937457292
FBXL3,0.989378215
ARL5A,0.554776001
PHGDH,0.880743357
STAP1,0.934626617
B3GAT3,0.561358549
TIAM2,0.814736728
FBXL6,0.070574271
FBXL5,0.259584713
FBXL4,0.923170986
BLOC1S6,0.689644556
FBXW8,0.085786836
TSPAN17,0.862225898
FBXO22,0.311537992
FBXO10,0.348794309
FBXO9,0.222730336
FBXO8,0.784720893
FBXO6,0.629808806
FBXO5,0.575228562
FBXO4,0.241281994
FBXO3,0.545575929
HIBCH,0.726515042
VPS33B,0.055711433
TINF2,0.462653665
SACS,0.850374542
ERAL1,0.499538042
ARFGAP3,0.154610467
MYCBP,0.30676216
SERGEF,0.701516634
GNL3,0.596387794
FAM162A,0.34991267
PTPN18,0.657455357
PPP1R14B,0.579607564
NARF,0.080285998
SLC17A5,0.957357608
CNNM4,0.139257135
CNNM3,0.058563995
CHIC2,0.080814196
INTS6,0.536529731
TIMM10B,0.902579935
TIMM13,0.351700222
TIMM10,0.055770272
TIMM9,0.215597001
TIMM8B,0.707768212
AGO1,0.778105134
DAZAP1,0.080969489
AATF,0.043405528
OSTF1,0.873334025
BSCL2,0.030643118
CKAP2,0.811879975
MRPL46,0.215983592
TBL2,0.484828085
NUFIP1,0.955929409
RPS6KC1,0.334238596
SH3YL1,0.142509831
SNORD12C,0.103938849
SNORA73B,0.49899674
SNORD81,0.324225383
SNORD79,0.476709261
SNORD102,0.322118416
SNORD4B,0.005004321
SNORD4A,0.006628904
SNORD80,0.564188476
SNORA72,0.007608437
SNORA71B,0.096021124
SNORA71A,0.193566736
SNORA70,0.076372157
SNORA68,0.037204449
SNORA67,0.699838436
SNORA66,0.343603065
SNORA65,0.326749476
SNORA64,0.306260396
SNORD60,0.278558569
SNORD59A,0.067093028
SNORD58A,0.112894991
SNORD57,0.701190101
SNORD56,0.161524824
SNORD54,0.483484806
SNORD52,0.382373087
SNORD50A,0.551507083
SNORD49A,0.92141314
SNORD48,0.631801605
SNORD47,0.201567267
SNORD45B,0.331153159
SNORD45A,0.046600942
SNORD44,0.790806976
SNORD43,0.991105356
SNORD42B,0.210510463
SNORD55,0.281607335
SNORD37,0.11867754
SNORD36C,0.360641842
SNORD36B,0.377336214
SNORD36A,0.893676131
SNORD35A,0.038111898
SNORD34,0.079290889
SNORD33,0.788942821
SNORD32A,0.032305429
SNORD24,0.034870945
