,p value
PRELID3A,0.482788305
MTX2,0.600411661
YKT6,0.898059879
SPINT2,0.910809261
PMVK,0.236481465
KHDRBS3,0.110165251
KHDRBS1,0.881201839
CELF1,0.611356452
CELF2,0.923463677
CTCF,0.888733097
CD226,0.253467328
FARS2,0.931392866
CGRRF1,0.89001446
RRAGA,0.901446508
DCTN6,0.765905573
GNA13,0.524480924
TNFSF13B,0.641119979
AVIL,0.37734605
B3GNT2,0.936123609
GNB5,0.250129836
EBP,0.938549675
DLL3,0.721575849
CLDN16,0.039542833
GMEB1,0.888110732
CCT6B,0.137243835
CCT8,0.514371608
CNPY3,0.849421782
FAM189B,0.415355739
USP39,0.4773574
POLD3,0.282883053
AP4B1,0.496043712
POLQ,0.917121177
SLC12A7,0.685830722
OGA,0.138559677
NFAT5,0.432664061
NUDC,0.487493667
PTGES3,0.640244465
YME1L1,0.367729672
TCFL5,0.188044103
PLK4,0.880556142
STAG3,0.849837738
STAG2,0.349107917
RBBP9,0.608885909
RAI1,0.846565528
PHTF1,0.211074011
MAP3K2,0.800011834
KLRA1P,0.030407861
KIF1C,0.875119336
GRAP,0.183953675
CHL1,0.266274088
GIPC1,0.329504173
TRAF3IP2,0.334010524
NUP50,0.637149028
KDM5B,0.405463014
TOB2,0.569336043
HBS1L,0.479198721
AHCYL1,0.998437856
PLK2,0.89665059
ZMYND11,0.657567257
SRSF10,0.701115311
ZBTB6,0.849276991
POP4,0.371955753
ARPP19,0.966352019
ZNF271P,0.378071075
ZNF234,0.226530262
ZNF266,0.157996093
ZNF274,0.512769901
NEK6,0.456537672
WDR4,0.636602769
NCKAP1,0.11083371
IQGAP2,0.551266446
VAMP5,0.991616881
ZNF273,0.955740325
ZNF460,0.829019813
ZNF268,0.137057682
MTHFD2,0.688516564
RPP40,0.73934197
CYSLTR1,0.728532584
SEPTIN9,0.444485536
SEC24A,0.613461432
SDCCAG8,0.156280996
ENTR1,0.96944733
HSPH1,0.563742538
STARD10,0.350819975
UTP14A,0.572314002
FRS3,0.768369535
FRS2,0.451578115
NEU3,0.745996997
FAM114A2,0.527730705
NPM1P7,0.378592993
ZNF275,0.935535714
TUBGCP2,0.141018076
CLPX,0.953997548
SRCAP,0.539739563
PPP1R13L,0.282558899
CD3EAP,0.672409322
HPSE,0.22494941
RUVBL2,0.713867904
PGRMC1,0.619828042
LILRB1,0.491506269
ARID5A,0.990977125
HCP5,0.554063509
USP20,0.671891489
USP19,0.587884593
HCST,0.891213341
FGL2,0.783429507
MRPS30,0.915544529
WDR3,0.707397413
RAB10,0.933411577
MALT1,0.947438822
YIF1A,0.457407287
CPSF4,0.9361536
JTB,0.537362435
DHRS4,0.260931387
BRD8,0.217980793
BLCAP,0.278069772
MAN1A2,0.118106815
TRAFD1,0.374589546
TXNL4A,0.400854803
PNPLA6,0.644605697
SUGT1,0.794343136
PAPOLA,0.848308507
TCERG1,0.929645742
MAGED2,0.982207201
EHMT2,0.266395837
COPS8,0.332792965
RNPS1,0.280785547
FASTK,0.597625906
SUB1,0.463691362
DBF4,0.704915077
SPIN1,0.86772022
RALBP1,0.764767785
SRSF8,0.405093878
MORF4L1,0.175097726
PRDX3,0.735290475
GPR75,0.113823309
EHD1,0.660335795
AFG3L2,0.805782386
POP1,0.382210255
PRSS21,0.897528462
MSL3,0.203765737
C11orf58,0.551523406
KDELR1,0.427914181
SF3A3,0.325102746
AP3M2,0.178526153
STARD3,0.681722182
HNRNPA0,0.462703979
BTG3,0.468227917
CBX1,0.242462787
SEC61B,0.922350531
TOMM34,0.727635666
PDIA5,0.758847532
SERINC3,0.155732994
OS9,0.583006878
PNRC1,0.722649595
TMED2,0.700841243
LMAN2,0.796456294
ERP29,0.85145265
MLLT11,0.967589626
STIP1,0.851802882
IFI44L,0.790351849
ACOT2,0.225161235
RAB40B,0.083634198
EBNA1BP2,0.655756399
CKAP4,0.971756967
YWHAQ,0.962395032
TMED10,0.740992737
ASCC3,0.296357487
ADIRF,0.617215891
UQCR11,0.533290458
CLP1,0.210937326
FERMT2,0.379493972
COPS6,0.157856628
MAPRE2,0.531904048
CCNI,0.967740937
KCNQ1OT1,0.590254583
GCN1,0.287053205
COPS5,0.984903727
METAP2,0.432705234
IMMT,0.941745889
SF3B2,0.933576503
ILVBL,0.50954463
SLC27A5,0.685332944
SLC27A4,0.600978543
SLC27A3,0.56280309
SLC27A2,0.789929164
KIF2C,0.628321452
LILRB4,0.625253669
CCDC85B,0.357221236
GLIPR1,0.449349541
TLK2,0.486121394
KDELR2,0.955971166
KDELR3,0.878500378
ATF7,0.669005532
SNRNP27,0.397988963
TMED1,0.825143672
LIAS,0.603665087
IFT27,0.083435884
RAB35,0.700505408
TDRKH,0.777859832
LILRA2,0.995836584
RBPMS,0.665995542
RAB31,0.122821387
ADAP1,0.221298434
DSTN,0.612909683
RIPK3,0.692279871
GUSBP14,0.421506119
PIM2,0.961343905
B4GAT1,0.435738977
GUSBP15,0.533141617
TENT4A,0.807970323
SLC35D2,0.107808291
ADRM1,0.916594188
NUDT21,0.707876432
CPSF6,0.896793272
OGFR,0.174809998
DDX52,0.614732595
ABHD2,0.916233079
WWP1,0.553304768
WWP2,0.16689176
DUS4L,0.521687824
CNTRL,0.175059537
UBE2C,0.329430148
SNRNP35,0.889927304
DEPP1,0.655755093
CYB561D2,0.232006842
TMEM115,0.855792013
DUSP14,0.793889089
TOPBP1,0.692116596
TRIOBP,0.647248504
RER1,0.944013086
DNAJB4,0.711273103
DIDO1,0.638217865
WDR5,0.906764443
SPACA9,0.944002475
ADAMTS13,0.924586052
CACFD1,0.951304921
NUP42,0.841474269
HNRNPUL1,0.887774629
ATE1,0.342870012
RPP14,0.887556853
KRR1,0.610588959
KATNA1,0.396283571
PRDM4,0.529132436
HIBADH,0.594449644
CIT,0.951220188
FGFR1OP,0.99830573
EMILIN1,0.471212178
BTN3A2,0.918318943
BTN3A1,0.611450086
BTN2A1,0.946234027
RCAN3,0.207354646
FAF1,0.571553945
KIF3A,0.024595384
POLR3A,0.948901594
CLASRP,0.095163474
ZWINT,0.899584607
CAPN10,0.566178975
KPTN,0.924331436
PWP1,0.799169095
TBC1D8,0.684326958
CDC37,0.774851762
PKIG,0.717995171
KAT7,0.612349959
DMC1,0.655620107
PLAAT3,0.605934309
GLMN,0.448640555
HHLA3,0.96047956
CORO1A,0.75070799
WDR45,0.893029598
FICD,0.655908646
AP4S1,0.18534943
PTP4A3,0.36766218
LSM6,0.73200994
RABL2B,0.152022948
RABL2A,0.105107544
ERLIN2,0.2591267
ERG28,0.166477592
NUDT6,0.829368106
NUDT4,0.487565187
NUDT5,0.912553679
NUDT3,0.693638439
PSIP1,0.102280561
WDHD1,0.469363782
STRAP,0.466886588
ADAMTS7,0.479157838
ADAMTS6,0.981303772
BAZ2A,0.223555569
BAZ1A,0.134104114
ZNF277,0.49750975
WDR6,0.546447046
SLC2A6,0.417814389
MAP4K5,0.415224383
MAP4K1,0.758285574
RASSF1,0.274533708
NISCH,0.510273406
CEP250,0.955922555
PTENP1,0.940437551
WBP4,0.087310486
ABCB8,0.896328904
SEC23IP,0.402023455
SUPT16H,0.105601026
CHEK2,0.639084901
POLI,0.442766904
MST1P2,0.927985349
PLPBP,0.310409181
IRAK3,0.872105062
AKAP13,0.942514617
AKAP11,0.476511187
AKAP10,0.620754255
DDX20,0.792709015
TREX2,0.724895913
DUSP10,0.510278732
MRPL3,0.816524673
RPL35,0.661483311
GALNT6,0.634359484
RASSF8,0.687620436
PRAF2,0.029516134
SEC63,0.55400446
POLG2,0.76353999
HPS5,0.241366718
PDCD10,0.717757133
RNF139,0.394217047
RNF24,0.594347677
CA5B,0.869755181
PADI2,0.617733718
PMF1,0.299389753
ZHX1,0.361510543
NXPH3,0.638997445
PACSIN2,0.528850186
MAN1B1,0.54160604
TP53TG1,0.126406131
DCTN3,0.690826386
FILIP1L,0.291276569
XPOT,0.535044736
CHP1,0.507262965
SP140,0.084623741
PXMP4,0.623730441
DUSP12,0.635884858
SNF8,0.361999683
DDX19B,0.641886594
NRM,0.452970209
ATXN2L,0.51155168
USP18,0.971955912
KLHL2,0.305139468
SYNRG,0.809583878
TREX1,0.348524946
KLF12,0.822803784
KLF8,0.894554827
MGAT4B,0.461167228
PNKP,0.674358736
B4GALT7,0.959980316
SLCO2B1,0.328147513
VPS45,0.391802962
LYPLA2,0.938615394
CD300A,0.363589097
PARK7,0.111950116
COPE,0.955287153
ECD,0.354979576
MGAT4A,0.60475922
GPN1,0.479287343
TMC6,0.854376098
DDX42,0.224146628
FKBP9,0.031639353
STK38,0.737940442
PHB2,0.498055112
ACOT7,0.81883718
PDAP1,0.781070181
TUSC2,0.481400687
CBX3,0.947052565
EXOC3,0.723992757
GABARAP,0.222591277
U2AF2,0.386323954
OIP5,0.730660788
EXOSC8,0.817045497
RNF13,0.696101373
MGLL,0.403726938
TWF2,0.482597193
GABARAPL2,0.763173091
SYNPO,0.298633237
CASC3,0.67404165
COG2,0.389619349
TFEC,0.226422495
RRAS2,0.616934426
XRN2,0.423343008
IKZF3,0.662464235
IKZF2,0.700574616
ATF5,0.696579983
COPZ1,0.690442986
COPG1,0.699437416
RASA3,0.545853512
PHLDA1,0.551615461
MTF2,0.814399218
HSPA4L,0.326411153
DNAJC8,0.183288095
PUF60,0.66848985
SCAF8,0.842288386
NLGN4Y,0.873949599
CEP162,0.027249527
ZNF652,0.509093944
ZFP30,0.519745027
RHOBTB3,0.728934859
RNF44,0.570958324
DLGAP4,0.481187184
RAB11FIP2,0.802853489
DOLK,0.914024617
VASH1,0.596788117
ZNF507,0.617994772
AAK1,0.734505485
CPEB3,0.453833887
ADNP2,0.19408777
ANKRD26,0.001884352
LMTK2,0.385342429
NTNG1,0.863129901
CHSY1,0.841191924
CILK1,0.660374555
NLRP1,0.433799127
FNDC3A,0.494970223
ATG14,0.981772958
R3HDM2,0.918649779
CNKSR2,0.23450665
FASTKD2,0.467696698
ZNF510,0.453785243
PPP6R1,0.504157951
SEC31A,0.283905108
DZIP1,0.681471774
PLEKHA6,0.886924188
ENPP4,0.266463422
INPP5F,0.873377702
MLXIP,0.149219422
TRAPPC8,0.604362056
MON1B,0.801244462
MORC2,0.64714437
ANKRD6,0.542927092
ZHX2,0.448092428
CLSTN1,0.223147348
WDR37,0.94164552
FOXJ3,0.541791898
UBOX5,0.350031752
KHDC4,0.599676768
ZBTB1,0.228418678
BAHD1,0.61094604
DIS3,0.346575991
CEP164,0.864683495
DENND3,0.776937217
CARD8,0.537508023
ARSG,0.264887488
RUFY3,0.121984495
BTBD3,0.733779263
SBNO2,0.167026824
EPN2,0.849556988
TRAK1,0.522170046
DHX30,0.282546801
SACM1L,0.613286558
FAN1,0.261867526
WDR47,0.200415626
RALY,0.39561618
KLRK1,0.61424239
MMRN1,0.884459017
NCBP2,0.77055134
CD93,0.271778533
MAPRE1,0.365460315
KIFAP3,0.210056155
MSRB2,0.354900856
MAPRE3,0.016334889
ATF6,0.34459723
HABP4,0.940670512
SEPHS2,0.607594303
SEPHS1,0.267386308
RAB3GAP1,0.284846297
RAB18,0.852952291
POMZP3,0.496364287
SIRT2,0.73562134
RPIA,0.15552709
ELL2,0.747857039
SCAP,0.357022234
SNW1,0.047426819
SHANK2,0.076444975
KIN,0.882834573
CCT5,0.813174307
PTGR1,0.138829237
SLC4A1AP,0.202706213
TRIM32,0.303380595
SCMH1,0.519662015
RPL41P3,0.223150357
RPL41P2,0.334910304
RPL41P1,0.941865851
TPX2,0.626765657
PAXIP1,0.979939326
NT5C2,0.23111897
EFR3B,0.456222914
TCF25,0.877836865
NINL,0.758401952
DIP2C,0.449340773
PDCD11,0.577710941
ACIN1,0.611753174
MYH15,0.6325652
PCNX1,0.488942062
KDM2A,0.944547569
HMGXB3,0.435916315
CEP131,0.48545095
CEP152,0.487179051
TTC39A,0.654355888
IGSF9B,0.58550916
WDFY3,0.673093568
DAAM1,0.033918959
MAPKBP1,0.85570908
KLHDC10,0.822843636
RAB21,0.995553361
STK38L,0.951790042
SPEN,0.521716613
FBXO21,0.562612831
GOLGA8A,0.967376274
EXOSC7,0.652871536
CNOT1,0.830296362
SNRNP200,0.653885875
PALLD,0.099787044
TMCC1,0.152961529
UNC13A,0.617286091
KDM1A,0.692884709
RBM34,0.488437979
KDM4B,0.548686243
MAST3,0.774677376
USP33,0.644783033
DOP1A,0.905061071
SAMD4A,0.77514158
PHLPP2,0.186655895
ZNF292,0.819618671
PDZD2,0.902591701
WDTC1,0.790538557
XPO7,0.794636128
MON2,0.97813187
PDXDC1,0.578742079
TNIK,0.718067711
KIF21B,0.404724888
PDS5B,0.77443229
FNBP1,0.208486535
SMG1,0.924959761
ZHX3,0.804311147
ENDOD1,0.398530076
ZSWIM8,0.613558015
NCOA6,0.112191785
NMNAT2,0.429025702
CLUAP1,0.060745666
ZNF609,0.503382185
TBC1D9B,0.880272138
GGA2,0.855794245
WAPL,0.105203699
SETX,0.450795589
EMC1,0.968843155
CAND2,0.040950789
SETD1B,0.253474691
CMTR1,0.744869392
ERP44,0.290794411
UHRF1BP1L,0.573690429
SWAP70,0.424068954
RRP1B,0.54628527
MYCBP2,0.375446309
VWA8,0.113695432
AVL9,0.974333258
KDM4C,0.627639042
PPRC1,0.834291422
ERC1,0.166489165
EXPH5,0.215774328
TRIM35,0.525347854
PEG10,0.84111134
ZC3H13,0.019444414
ARHGAP26,0.494507559
TTLL5,0.328600712
SIPA1L3,0.496203706
KIF1B,0.858690574
CDK19,0.75230874
SARM1,0.749952797
ZBTB43,0.236187941
TBC1D2B,0.648570789
MRPS27,0.859470775
RAP1GAP2,0.385134147
DDN,0.285917778
SPART,0.123700857
TNRC6B,0.27887323
CUL9,0.922790223
TOGARAM1,0.40197862
NPIPB3,0.04493254
TAB2,0.661776935
HIC2,0.777293115
CLASP2,0.869928324
CAMTA2,0.504127249
POGZ,0.551926968
ATG2A,0.500002493
GPATCH8,0.153079308
RAD54L2,0.828836007
PHF8,0.776326052
KDM6B,0.851095771
SMC5,0.16119506
N4BP3,0.049655111
MAST2,0.789576431
ZZEF1,0.960645322
ANKLE2,0.304287863
DCUN1D4,0.644376689
LRCH1,0.684928326
ZC3H3,0.764365087
FCHO1,0.254660463
FRMD4B,0.577728763
GRAMD4,0.421299133
CIC,0.849268424
NCDN,0.447510741
CLCC1,0.672565739
SEPTIN6,0.881156387
TBC1D9,0.904774581
WDR43,0.566703804
SNX13,0.497836516
MAPK8IP3,0.632267917
GGA3,0.913105349
MPRIP,0.709569746
NUP205,0.710315941
EFR3A,0.144187331
RTF1,0.198409364
SLC35D1,0.092352385
TTLL12,0.835032122
GPD1L,0.839031426
ABRAXAS2,0.535958997
METAP1,0.982558854
ZCCHC14,0.260120344
LPIN1,0.073357904
SEPTIN8,0.189492333
CEP68,0.57052675
PASK,0.633983939
RGL1,0.431493955
RFTN1,0.363922214
DIP2A,0.261142918
MESD,0.628799321
LARP4B,0.711993001
RCOR1,0.725070121
KANK1,0.24875022
UBXN4,0.127660754
CYFIP1,0.712726175
ATG4B,0.92170138
GANAB,0.634621787
MDN1,0.600796282
FAM120A,0.28133006
FAF2,0.309848398
PSME4,0.808665686
GSE1,0.834797785
ATP11B,0.891730715
FAM168A,0.578340072
PMPCA,0.575007873
ARL6IP1,0.981892905
ACSBG1,0.803870907
PLEKHM2,0.591013929
SYT11,0.556442563
MLC1,0.476275707
JMJD6,0.616044734
ZC3H4,0.913075067
RRS1,0.632243029
XPO6,0.843608001
PRRC2C,0.350385689
TBC1D1,0.842786806
NBEAL2,0.622194243
FBXO28,0.91854061
DTX4,0.380998668
RHOBTB2,0.477751715
RRP12,0.412789541
SYNE2,0.69180436
NUP210,0.649404503
PLCL2,0.511143786
ARHGEF9,0.629400674
VPS13A,0.636501512
SEL1L3,0.603756574
TBC1D12,0.533247956
EXOC6B,0.019157288
DNAJC9,0.784198617
SIK2,0.122977863
PHLPP1,0.68923097
TMEM131L,0.756244765
PACS2,0.619349544
ANKRD28,0.781468518
PDS5A,0.81417352
ASTN2,0.344415121
BOP1,0.516131821
KIAA0556,0.618689075
RPRD2,0.474217833
ATP11A,0.525801399
MINAR1,0.17376737
OTUD3,0.926590703
ANKRD12,0.138356503
KAZN,0.29568282
SCFD1,0.88958567
DENND5A,0.764888024
DDHD2,0.192221364
CAMTA1,0.636562976
PPIP5K2,0.5528133
MCF2L,0.398551395
ZC3H7B,0.362738624
EXOC7,0.731884581
DNMBP,0.833009578
MGA,0.60237581
TSPYL4,0.511312472
CAMSAP2,0.951236345
TASOR,0.143014223
CLEC16A,0.969410911
POFUT2,0.881151544
KLHL18,0.585600716
CLUH,0.182730244
NUP160,0.651512597
CSTF2T,0.67070068
KIAA1107,0.557845529
WWC1,0.111203755
AGTPBP1,0.046282733
IQCE,0.629767524
FBXW11,0.559625948
SMG6,0.60716971
ANKS1A,0.503169073
MGRN1,0.691699339
BICD2,0.372131534
ATMIN,0.494211931
EHBP1,0.223411128
KIF13B,0.209361118
UBR2,0.327138899
NEMP1,0.971875679
FKBP15,0.721862906
ICOSLG,0.918107598
SIN3B,0.949608394
NCAPD3,0.72540915
DMXL2,0.71502808
KIAA0930,0.736506843
SLC9A8,0.760823347
CUX2,0.64399506
DNAJC13,0.184446399
TUT4,0.104998094
TRIM2,0.879064622
RPGRIP1L,0.127283241
MAN2B2,0.960954592
WASHC4,0.51325083
USP22,0.840353866
NEDD4L,0.801834624
SASH1,0.31831462
TBC1D30,0.602603615
TTC28,0.843586175
CLASP1,0.703452752
DPY19L1,0.702430436
SZT2,0.814092531
WDR7,0.728473379
SYNM,0.086496413
JADE2,0.587336855
VPS39,0.2469563
DNAJC16,0.382935179
ESYT1,0.567858868
SYNE1,0.787751127
SMCHD1,0.786341419
DOCK9,0.17885567
U2SURP,0.637087503
KHNYN,0.367372573
UBR4,0.890482593
SUN1,0.824375326
HAUS5,0.888542435
VPS8,0.560292495
ANGEL1,0.466463713
USP24,0.797959194
FAM189A1,0.421435849
FNBP4,0.64548407
ZNF629,0.054554133
PSD3,0.16109697
ARHGEF12,0.611283508
LARP1,0.607006381
PPP1R13B,0.913658157
PUM2,0.46313587
ARHGEF18,0.062964864
CRTC1,0.528374723
UFL1,0.859048809
RRP8,0.926112853
ICE1,0.356338093
SRGAP2,0.214851121
SMG5,0.407387083
AHCYL2,0.329130331
MAU2,0.656977653
SPECC1L,0.303727618
NCSTN,0.546278009
NUDCD3,0.59737111
SIK3,0.402876234
MED13L,0.725053254
ZDHHC17,0.902545946
ECPAS,0.461523103
ADNP,0.569377188
LARS2,0.718753048
PIP5K1C,0.677118123
NCAPH,0.652518051
PPWD1,0.278394011
CTDNEP1,0.474264978
ATP13A2,0.891914886
FRAT2,0.780112868
FBXO46,0.700946909
EXOSC2,0.542680394
DICER1,0.491697189
COTL1,0.511555862
SIRT5,0.278632542
SIRT3,0.503014199
SIRT1,0.850779227
COMMD3,0.389279093
KCNH4,0.821472177
KCNH3,0.555658635
MLYCD,0.242744599
NOMO1,0.912486084
ITGB3BP,0.969950228
TMED3,0.75505104
TDRD7,0.296978071
RYBP,0.598089432
AP4E1,0.307568026
RHOQ,0.845914428
TARDBP,0.612063873
HARS2,0.125559309
SLC35A3,0.382148756
SLC44A1,0.889002806
SF3B3,0.93395873
SF3B1,0.720989945
ANGPTL2,0.599678303
ABCB10,0.771732927
ABCB9,0.972651301
ABCA6,0.333077548
ABCA5,0.267909914
HEY1,0.618947896
ICMT,0.370376878
GCAT,0.414984707
CBX6,0.620524083
NPTXR,0.695308014
CBX5,0.070695257
PHF3,0.082162093
TRAM1,0.618571489
CAPN7,0.090760521
ETHE1,0.773422542
QPRT,0.35085417
BRD4,0.510909235
SEC11A,0.287567451
ISCU,0.766107504
SEC61G,0.991594179
PES1,0.382345077
TGDS,0.555083792
LEPROTL1,0.732348215
CES3,0.10927807
CBX7,0.974336468
HEY2,0.920264853
TNFRSF13B,0.607604488
HAAO,0.737723639
MACF1,0.44719624
DAAM2,0.53300773
ZFYVE26,0.683771079
RIMBP2,0.967131757
TMEM131,0.176243393
BICRAL,0.350186716
LRRC8B,0.638984506
TTC9,0.259690166
POFUT1,0.943991072
KCTD2,0.695103876
NUP188,0.800123187
SUZ12,0.568773604
SCRIB,0.621243061
SPIDR,0.302365288
MORC3,0.395909499
SLC39A14,0.86803934
MTREX,0.570229933
R3HDM1,0.165311233
RPL13A,0.663021956
KAT6B,0.384667657
CABIN1,0.817069769
SRRM2,0.831976793
ARHGAP45,0.235640528
ACAP2,0.817141014
ZNF281,0.839574769
CLCF1,0.308479649
NNT,0.519409565
MMD,0.812599477
PIK3R5,0.797088374
TNPO3,0.648278565
ADAT1,0.773128915
TRS-TGA4-1,0.47578879
SEC14L2,0.138422353
RBFOX2,0.027899201
ATP6V0A2,0.487115583
LILRA4,0.785115177
TTC33,0.737441023
DNPEP,0.67912229
PSD4,0.932972372
TSPAN12,0.067069316
TSPAN15,0.883181664
PIGN,0.071745192
SNAPIN,0.713621386
WBP2,0.626867412
WBP1,0.873555469
GTPBP4,0.614671832
CLDN14,0.879727699
DDAH2,0.644270055
ZNF346,0.776907085
ARL2BP,0.299024989
DDAH1,0.610848727
CDC42EP4,0.648362071
CCNDBP1,0.680222549
SMUG1,0.324358123
TMEM50A,0.336539572
DDX58,0.95845916
ELP5,0.688832858
KLHDC2,0.252945565
CARHSP1,0.457936532
PDSS1,0.905358872
LEMD3,0.949851465
HEBP2,0.993810285
ORC6,0.576983215
ORC3,0.314882089
OPN3,0.51558613
ACOT9,0.240204481
PATZ1,0.472970892
AMACR,0.876863299
CORO1C,0.825705
DAPK2,0.92903665
CD2AP,0.471444816
MKRN1,0.673811117
MKRN2,0.911086526
PHLDA3,0.141162077
ZMYND8,0.473017879
SH3BP1,0.782556093
BACE1,0.296909148
RUSC1,0.629535507
FAM89B,0.325889173
KPNA6,0.818445232
SSBP2,0.828077897
NUP62,0.969909073
RABGAP1,0.153971523
HSPBP1,0.80911612
SNHG1,0.340671501
LY96,0.582387824
EDC4,0.370882614
PPP1R15A,0.88049893
PLD3,0.545530997
ARFIP2,0.808246672
SSBP3,0.087289316
POLA2,0.805557439
PLXNB2,0.646083761
SLC7A11,0.757579868
LSM5,0.587810195
PLA2G15,0.067273759
ZKSCAN5,0.931577591
UBBP4,0.154161109
CEMIP2,0.301292357
STX12,0.803950187
SGK3,0.055445072
RAB38,0.240678244
PRKD3,0.454534287
CADM1,0.143887245
GSPT2,0.384444009
GABARAPL1,0.12303409
SHPK,0.562723521
TMEM245,0.210968397
EID1,0.720795918
SDF2L1,0.550697421
PPIL2,0.59965575
PITPNB,0.39520831
PISD,0.358645697
OSBP2,0.872848836
MAFF,0.157218142
IL17RA,0.852768735
FLRT3,0.297890557
FKBP8,0.484263237
BRD1,0.506461304
APOL2,0.503187245
BCL2L13,0.353452477
MTCH1,0.786851978
MTCH2,0.457135013
KIF4A,0.679379013
IFIT5,0.985466644
EML2,0.131176039
FTSJ1,0.5029072
LAMP5,0.788815835
NAA80,0.865980419
TFIP11,0.327253031
PANX1,0.984577908
CLDN15,0.402259093
FJX1,0.654581955
PRPF6,0.60215466
ZNF318,0.169566025
KIAA1549L,0.104757913
HYPK,0.021455073
PRPF40B,0.720159388
TBC1D22A,0.664529294
CBY1,0.147401198
SUN2,0.57585665
DSTYK,0.992033417
RASGRP3,0.666928918
RAB3GAP2,0.451932811
DGCR11,0.848681784
RAD54B,0.762116297
CIZ1,0.347652695
FBXO7,0.927983702
FSCN2,0.22577939
PGLS,0.882243934
QPCT,0.700892152
BRI3,0.95601777
ZNF324,0.41159828
SLC39A6,0.058483282
GCA,0.38614201
LSM4,0.929658258
BAMBI,0.89229455
RHBDD3,0.907673867
TTLL1,0.932595736
SAMM50,0.904520852
ATXN10,0.907882749
TNFAIP8,0.533574132
NOCT,0.866007676
ARIH1,0.696368358
MTO1,0.399701717
DNAJB5,0.540945445
PRDX5,0.930696526
TXN2,0.323874754
TMEM184B,0.779761331
HECTD1,0.132978031
NIPBL,0.58240958
COG4,0.936480648
METTL7A,0.734476158
ABTB2,0.296001899
ASF1A,0.155448876
MOB4,0.562830847
YIPF3,0.72115215
PP7080,0.715044243
ANAPC13,0.695360528
PARM1,0.528952222
ZNF345,0.992157663
TECPR1,0.587669584
ARMC8,0.962367367
DCAF12,0.886240252
FAM149A,0.87556202
BRMS1,0.682964003
USP49,0.394223456
ABHD14A,0.253868413
PRKD2,0.60392033
SUMF2,0.302242205
NEPRO,0.406782614
RPL36,0.624035613
MPC2,0.846771901
LETMD1,0.793009639
DCAF13,0.373463046
TMEM186,0.80283309
POLR1A,0.816455266
POC1A,0.70904781
ZNF473,0.72142605
PLEKHG4,0.372788502
EEF1AKMT3,0.696898136
INTS7,0.56137916
RNF19A,0.799480618
RCHY1,0.694097491
IFFO1,0.715307127
CCDC28A,0.643594241
MTHFD1L,0.823172621
CNOT10,0.571833381
ANAPC15,0.939426417
AHCTF1,0.477572568
DPCD,0.327653437
C1orf43,0.978095034
POT1,0.93609747
RTTN,0.944217569
NDUFAF3,0.81120079
THUMPD3,0.667925493
NELFB,0.293013418
ZDHHC5,0.994324995
ATL3,0.871230533
MYRIP,0.592791455
NOL11,0.813786717
GEMIN5,0.661774927
PTPN23,0.727099948
CLIC4,0.563714764
NIPSNAP3A,0.928482661
NSL1,0.973346763
WWTR1,0.135777538
HEATR5A,0.145316213
SAMHD1,0.480837084
FAM98A,0.256477171
TPGS2,0.786477763
SIN3A,0.258113837
C20orf194,0.102463544
ZNF385A,0.644149079
KBTBD2,0.528974295
SYF2,0.235723283
RWDD3,0.818462133
PNKD,0.38058456
SEC31B,0.421791353
PNISR,0.303845237
KANK2,0.528150292
NUDT13,0.194153761
VIRMA,0.020150502
TMEM87A,0.665826399
C2CD2,0.204574501
SH2B1,0.299693831
UNC50,0.403334105
PARS2,0.897875051
MMACHC,0.688188663
TIPARP,0.326697235
NECAP1,0.864625197
CHMP2B,0.481336354
DHRS7B,0.55599895
AAR2,0.817196166
DNAH1,0.52387737
NGDN,0.456379116
HINFP,0.361819992
ULK3,0.800467272
SNED1,0.09665838
HIGD1A,0.916321846
REXO2,0.455370364
IBTK,0.220542361
CLIP3,0.11542216
TBC1D10B,0.598187038
RNF167,0.806306512
MOXD1,0.080350502
GORASP2,0.453934195
C2CD3,0.572042865
TKFC,0.877298788
ZZZ3,0.315978863
SPATS2L,0.818655219
NSMF,0.410336556
L3MBTL1,0.645447202
RPAP1,0.987992975
FAM32A,0.920001449
LRIG1,0.97019668
UPF2,0.292387429
LRP10,0.529495691
PTCD1,0.224356584
PCDHGA12,0.649104917
OSBPL3,0.976320643
ATRNL1,0.998761579
IPCEF1,0.341471472
GLCE,0.683095471
ZNF451,0.661930322
SIPA1L1,0.671279498
SS18L1,0.744370739
SETBP1,0.645672865
UBXN7,0.492168391
LTN1,0.994374845
ZNF500,0.909711045
FAM169A,0.922583439
PPP1R16B,0.769234801
DNM3,0.329772715
AUTS2,0.764437871
SENP6,0.303864963
ANKRD17,0.310260945
GIGYF2,0.063213217
APPL1,0.861006495
HACL1,0.275098562
DECR2,0.268081566
RAI14,0.347423706
LSM14A,0.927723142
RTL8A,0.480151311
POLDIP2,0.700300263
GGA1,0.597424297
ABHD12,0.427427549
HERC4,0.043111572
TOR1AIP1,0.44768178
CCDC9,0.636076732
DCAF4,0.927949968
CHTOP,0.772263611
EDRF1,0.333581052
SZRD1,0.716004793
WIPI2,0.985684327
CCDC69,0.929144226
TANC2,0.057544515
WSB1,0.821632031
LDLRAP1,0.298459299
PRPF31,0.599568414
EPC2,0.931863228
TCTN3,0.452851051
FGFR1OP2,0.988811553
KIFBP,0.102288102
GAPVD1,0.807295039
TRPC4AP,0.660691147
