Short Gene name,p_value w/o covariate,p_value w/ covariate
LEF1,0.842940674,0.590050398
HAGHL,1,1
CREBRF,0.548671918,0.126992596
IDI1,1,0.022281972
PRKRA,0.628225612,0.962242602
TSFM,0.645873266,1
HIST1H4L,0.5607857,0.600654625
CTTNBP2NL,0.73576102,0.250649122
NDUFA3,0.830481646,0.984853555
CENPJ,0.785876122,0.156446832
ADSS,0.924751134,0.70242333
SOGA2,0.615001734,0.033791565
LENG8,0.763194621,0.53710109
ATP6V1E1,0.680468682,0.189309136
SH3BGRL,0.970877233,0.171609233
ERO1L,0.979554736,0.267476009
DUSP5,0.72061847,0.001401638
IGFBP2,1,0.819410082
BRI3,0.361552112,0.009111465
NUP188,0.884368001,0.105431481
FOXN3,0.186358521,0.996732209
MIOS,0.569803502,0.000635472
GLDC,0.345187319,0.009157239
ALKBH4,1,0.043746567
SH3D21,0.875630546,0.937560433
RPL22,0.93258395,0.535778783
CCDC58,0.604210043,0.868305005
COQ3,0.83839665,0.040171578
NBR1,0.858911479,0.09912647
GLMN,0.970877233,0.136886521
PRPF38A,0.651648837,0.414536051
ACTA2-AS1,0.574615117,0.38922586
SZRD1,0.990288039,0.084111464
EIF3A,0.684495035,0.994083918
HIF3A,1,0.803705905
WBP4,0.718876554,0.699000747
PHF8,0.016728779,2.41E-07
BPGM,0.908266736,0.435498406
DPP7,0.895825692,0.076649445
RAD51C,1,0.251222099
PAK2,0.86454313,0.743977522
CILP2,0.073290759,0.002914847
RGMB,0.852348487,0.58778288
NAV3,0.54459459,0.015082423
RBM15B,0.588786241,0.70777658
DDX59,0.680468682,0.536604717
EPC1,1,0.986804662
CAMK2N2,1,0.921498565
DHX57,0.737649892,0.079735919
UBAC2,0.67740111,0.22174605
SLC35A1,0.649979251,0.594904978
ACAD8,0.878958977,0.279449601
ZYG11B,0.736948665,0.720445897
PPIG,0.738733305,0.404853902
BLCAP,0.798309908,0.5381001
URI1,0.395414626,0.017556613
ZBED6,0.360171582,0.003651651
ARHGAP1,0.895458046,0.724835957
ZSCAN18,0.531471948,0.920985698
TONSL,0.852541236,0.729676653
KRI1,0.003119604,0.02010522
TBC1D4,0.841460691,0.776076184
JKAMP,0.783221132,0.463008372
HADHA,0.739371312,0.474593433
ZSWIM7,0.627100688,0.867974051
FNDC4,0.004715257,0.815612784
HPCAL4,0.768619312,1
SNRPA1,0.75723059,0.232030395
YRDC,0.997494554,0.675936683
EPHA7,0.741101053,0.060176613
HCCS,1,1
GNG10,1,0.020967673
HIST2H2AC,0.748876614,0.070768137
PTAR1,0.692264573,0.525450952
BRF2,0.228153966,0.011482119
MPP6,1,0.48020204
HIBCH,0.881476551,0.687757107
H1F0,0.716194189,0.390906548
GRHPR,0.479729822,0.466023329
DDX51,1,0.208181158
MYC,0.270138224,0.665546008
ACOT13,0.842443262,0.721137611
WAPAL,0.721308085,0.974605312
C20orf96,0.569439879,1
FAM86A,0.627248261,0.677724352
MED17,1,0.025203356
DUSP10,0.637420775,0.442765794
GTF2IP1,1,0.262376401
RHOQ,0.648112246,0.155802168
PSD3,0.394091049,0.282827789
PHF3,0.498737587,0.796380483
FBXO46,0.975278525,0.711952954
GFRA2,0.864399851,0.082102255
EIF3E,1,0.537441548
LRRC16B,1,0.034501811
MAPK11,0.960613937,0.801206274
EIF4B,0.763602639,0.594711588
CHMP1A,0.827224158,0.533521621
TARDBP,0.337402617,0.046539999
TNPO1,0.279065229,0.886899847
COL1A2,1,0.285165488
ARFGEF2,0.200853387,0.000481308
CEP57,1,0.473427509
ZNF646,0.742400768,0.580222409
CTSK,0.50177889,0.942356076
PARP6,0.321378552,0.155279832
MYBBP1A,0.742963455,0.088135455
STAMBPL1,0.941715338,0.987324348
FZD7,1,0.925914239
2-Sep,0.827447901,0.588679677
UBE3B,1,0.219224802
STRA13,0.246711026,0.024326781
C20orf27,0.940619387,0.076464314
FUBP1,0.773124175,0.303028952
SCRN3,0.989858907,0.1114714
UROD,0.898637605,0.447065091
HINT3,0.636108111,0.730689997
ZNF429,0.200559742,0.012604013
KIAA2026,1,0.92321299
BBS7,0.776418626,0.134643629
CDC42,1,0.002129375
ITCH,0.727728685,0.402874539
WHAMM,0.444785176,0.006445262
RPN1,1,0.011532493
DNER,0.854908078,1
C8orf88,0.687114129,0.409758726
PLEC,0.699992348,0.832266432
TAF2,0.195163796,0.002776416
SLC9A7,0.77263302,0.006318697
AKT1,0.569300786,0.09111849
BIVM-ERCC5,0.93258395,0.987326492
ZNF569,0.775880988,0.845309737
ATP5J2,0.116610383,0.390506148
UBR4,0.639477896,0.709751663
TCP1,0.189608185,0.718339648
ZNF706,0.933261815,0.923140257
LINC00641,0.948041466,0.880777317
HMGXB4,0.407037614,0.439432383
LPCAT1,1,0.74497872
ZRSR2,0.569803502,0.163181761
RGCC,1,0.08115688
YPEL4,0.573211591,0.988307363
METTL14,1,0.594409689
PROSC,0.575101248,0.872698952
FAM120AOS,0.500986182,0.042600153
CCND3,0.960015735,0.94658191
SNURF,0.90744265,0.62595483
INO80B,0.992583282,0.523607606
PAIP2B,0.241360915,0.006777535
HIST1H2BD,0.663995691,0.880419599
TSEN34,0.620022626,0.317588809
CRTC3,1,0.319309035
MYL6,0.888316746,0.274390325
MAN2B1,0.793397503,0.141291425
RPRD1A,1,0.649035317
C1orf213,0.739306449,0.420719612
GFER,1,0.535408108
RHPN2,0.501759465,0.089574213
MAPK6,1,0.124981529
KAT7,0.748790323,0.710842885
MTA1,1,0.311442096
AIFM1,1,0.36646083
CD276,0.761013528,0.818596183
SERPINH1,0.442619787,0.196974308
SEL1L3,0.420346558,0.002622193
PLEKHA8,0.842386646,0.359113568
INTS4,0.798170815,0.759166371
COX20,0.602251851,0.169642216
PPWD1,1,0.012502118
RFT1,0.508886082,0.383633959
RPL29,0.989508113,0.91368735
RCOR1,1,0.778958496
TIGD7,0.174952787,0.400419729
CCNH,1,0.527474651
CWC27,0.390117387,0.29511819
CEP57L1,1,0.483287884
ARRDC3,0.739371312,0.889643252
SULT4A1,1,0.663244447
NASP,1,0.559159679
KCNK3,0.802057602,0.269867288
PRELID1,1,0.283980835
RAI14,0.664042411,0.325922968
ADM,1,0.44790593
MRPL18,0.914753007,0.86936883
FAHD1,0.875630546,0.501333735
POU4F1,0.812066795,0.626336868
SPON1,0.800490731,0.900484249
ANXA2,0.873390522,0.511115543
HNRNPA0,0.953042985,0.230369199
SEC22A,1,0.397579829
RNASEH1,0.80704154,0.411530593
FBXW7,0.000152572,0.483746514
POP5,1,0.342154339
CHD1,0.999568624,0.307167196
CDK7,0.736359615,0.387997215
C9orf41,0.716619496,0.637767687
ATAD2,1,0.916621772
MYBL2,1,0.323514559
SRCAP,1,0.537325512
AKIRIN1,0.789001919,0.818518948
DHX32,0.167309081,0.56792139
WRB,1,0.156550217
SLC4A3,0.858911479,0.001138579
HERC4,0.87435291,0.780597949
SLC35A4,0.55847698,0.130375383
EPHB3,1,0.506652508
PKD1P1,0.805875347,0.01915329
ROCK2,0.695036119,0.349706465
NSA2,1,0.701661136
KIAA1033,0.731523185,0.710322072
TRIP10,0.351140426,0.10185224
DENND6B,0.908506859,0.81389271
DHCR7,0.407908488,0.946711214
PRPSAP2,0.8311489,0.020004642
PSMG1,0.512518853,0.171310765
SIRT2,0.545811933,0.293897676
DEGS1,0.99535751,0.048003674
KLHL20,0.672871209,0.141927593
RRM2B,1,0.759042027
KLHL13,0.988425111,0.884665404
RPRD1B,0.920488043,0.885607846
CD63,0.730269324,0.470696653
SRRM1,0.446944967,0.394029729
CACNA2D1,0.695845933,0.293355164
FBXL18,1,0.361154806
TFDP2,0.875630546,0.006350066
STAG3L5P-PVRIG2P-PILRB,1,0.580910751
EFNA4,0.828005213,0.442784616
HAUS4,0.696504303,0.129020973
LYRM1,0.789484596,0.425058827
C6orf89,0.731481256,0.292358757
SNHG9,0.827224158,0.506205355
CAMKK2,0.474491637,0.590027011
RPS10,0.448745205,0.908603962
PSMC3,0.645024229,0.000545434
SCLT1,0.924574113,1
TMED8,0.644598268,0.664412817
FAM69A,0.776846345,0.035429198
UBE2I,0.99133176,0.156037435
S100A6,1,0.589559357
CDKN1A,0.397341758,0.775405941
IDH3G,1,0.792429566
FBLN5,0.626505974,0.044678962
ZC3H15,0.718343754,0.673985972
RPA1,0.605685438,0.46391786
C20orf24,0.931777386,0.84798407
RBM28,1,0.526146063
METTL16,1,0.497183145
RNF24,0.754869539,0.005778577
TAF9B,1,0.800139215
SUCLA2,1,0.243607188
GAB2,0.730269324,0.862964697
TCERG1,0.412865106,0.289827906
C1orf216,1,0.816671837
NFS1,0.700209598,0.142729692
LRFN5,1,0.314597
METTL21A,0.915497461,0.497436554
MCRS1,0.359600664,0.493162701
IGFBP4,0.963246298,0.015002778
PIP5K1C,0.274158043,0.00613348
DGCR5,0.818058556,0.940939725
SNX29,0.997494554,0.903546849
H3F3B,0.292278304,0.987922201
ARFGAP1,0.819408344,0.304524506
ZNF786,0.933261815,0.763461189
UBE2A,0.909820634,0.774982937
DENND4A,0.987328773,0.002642732
SNAPC1,1,0.977080569
EXOC5,0.646753028,0.833805277
GTF2E1,1,0.462547763
FNIP1,0.050559699,0.182588966
NDUFB8,0.731523185,0.087793477
LINC01503,0.551147682,0.28585856
RPS25,0.945918578,0.253827345
HECTD3,0.921325658,4.12E-05
LRRC37B,1,0.533315902
MAL,0.960164614,0.160445653
PRKAB2,0.804598394,0.832335552
JAZF1,0.554545982,0.925727923
CSDE1,0.536880035,0.050072663
ATP13A3,0.807665937,0.739181802
AACS,0.356268941,0.036032812
RALGPS1,0.842008797,0.349719929
LMNB2,0.813449464,0.11120347
SMCR8,1,1
TAX1BP1,0.494653141,0.321128343
CUL5,0.566596377,0.002002722
SOX5,0.532076345,0.688010776
GFRA3,1,0.084730219
C19orf38,0.874740074,0.489407205
EPB41L4A-AS1,0.711966128,0.67141774
AMMECR1L,0.768315319,0.662135698
ARHGEF10,0.584212387,0.903383732
AIF1L,1,0.830192017
HAPLN1,0.99133176,0.421872813
ABHD17C,1,0.213186912
SHC2,0.889528457,0.354552365
RPL35,0.895708836,0.112693939
ALKBH1,0.79992375,0.11825373
RABAC1,0.606849663,0.394703921
MFN1,0.387345443,0.017327085
WDR70,0.781482699,0.633743142
DNAJB4,0.562581157,0.711761918
MLYCD,0.508886082,0.575106805
NR1D2,1,0.64008936
SCUBE1,0.48975954,0.035078605
SRBD1,1,0.212731735
DYM,0.430422456,0.732147829
HDAC1,0.566596377,0.229628934
FUCA1,0.730269324,0.247639536
SALL1,1,0.857688805
LAS1L,0.845084657,0.933972091
RPL14,0.431357558,0.491448418
RSPO1,0.903452592,0.654815191
TNRC6C,0.945561714,0.460289831
ITFG2,0.669943697,0.805920869
TMEM38B,0.640728801,0.148595482
PPM1D,0.432624715,0.259656599
CSNK1E,0.704072991,0.678443759
PJA2,1,0.606191672
DUS3L,0.810646766,0.914903507
GNA12,1,0.772575341
SLAIN1,1,0.606109508
ALG14,0.351486297,0.561410102
C17orf59,0.883182246,0.13005474
ERH,0.576278854,0.96683935
RAB9A,1,0.901431502
TBCB,0.993381464,0.84278584
CDK13,0.938343756,0.327946352
BRPF1,0.562154239,0.012327719
PRKRIR,1,0.89687435
CCZ1B,0.628608745,0.518546134
SNORA48,0.504292347,0.610432403
PSMC6,0.632519913,0.091558756
SPECC1L,1,0.093010706
SCAMP1,0.35847428,0.325182198
ENOX1,0.262824446,0.598126483
PIM2,0.770275687,0.844388059
SERTAD3,0.709499006,0.205587126
RPL18A,1,0.065973231
PDCD11,0.754109602,0.307960865
SLC7A4,0.647368343,0.46600681
C19orf43,0.57048839,0.820006099
PDE7A,0.533789205,0.619185683
SUMF2,0.463036892,0.009212197
DNAJB5,0.748876614,0.706879995
FAM21C,1,1
RHOA,0.986597199,0.234573834
BAG5,0.000385024,0.002553241
RANBP6,0.959802634,0.777840681
TMEM134,0.881476551,0.843726724
NME6,1,0.977342944
TBCC,0.507990999,0.703986725
FOXK1,0.924659529,0.858881856
SEC24B,0.987328773,0.319779932
DYNC1LI1,0.694656958,0.999029424
HIST1H4E,1,0.491577942
RSBN1L-AS1,0.854679913,0.668764347
MPP3,0.670259837,0.204996082
RRBP1,0.971955057,0.580695135
MAPK12,1,0.994628424
MRPS23,0.508886082,0.56087027
RAB6A,0.107934738,0.088705562
BBS10,0.765137562,0.512543418
EXOSC5,0.945927099,0.840384787
GLUL,0.804092762,0.447040391
PPM1M,0.767589762,0.390314066
ADPGK,1,0.403426047
SRSF3,1,0.759326497
ZNF17,0.164156467,0.001126361
EIF3D,0.729872009,0.693534037
CTDNEP1,1,0.458336901
RPS23,0.975701571,0.693581412
PSMD4,0.365747343,0.785561617
TECPR1,0.498029683,0.925986026
CAPZA2,0.950512215,0.285856544
MAGI2,0.747558651,0.554806657
STT3B,0.908506859,0.081366154
PCDHB10,1,0.243603411
ASB13,0.348259502,0.717057197
ATN1,0.748876614,0.869731375
EIF1,1,0.507450094
CDC37,1,0.339209447
AHSA2,1,0.440800532
9-Mar,0.56399219,0.542329528
JAK1,0.281496306,0.001488576
C19orf66,1,0.977521489
SWAP70,0.828587769,0.582898458
PMPCA,0.99535751,0.766719225
RPS28,0.723687065,0.487820402
PINLYP,0.803577201,0.839819478
TCF7L1,0.262647994,0.244759507
RPL17,0.790233509,0.742765564
SIRT4,1,1
CCDC126,0.461928904,0.242084549
CASC15,0.537237892,0.89241301
RPS29,1,0.534751748
NIP7,0.177128433,6.30E-05
SNX1,1,0.078418903
PREX2,0.690968804,0.72004973
EFNA3,0.966755601,0.861009203
PYCR1,0.938888624,0.888760653
TM7SF3,0.52940833,0.649788005
SLC25A4,1,0.809901434
DYNC2LI1,0.689639741,0.549066636
RNF7,0.805875347,0.325771667
CASC3,1,0.05920691
HTRA1,0.791026086,0.101711891
PAXBP1,0.182075283,0.18251067
TBC1D5,1,0.773449801
MYO1E,0.513482509,0.083125183
TP53INP2,0.36979631,0.000289014
ZNF33B,0.118285484,0.001950381
HNRNPR,0.748660744,0.922951731
MSL1,1,0.640292166
SIVA1,1,0.186961067
DNM3,0.803577201,0.815269844
GNB2,1,0.946354228
RBM4B,0.314200078,0.795577369
ABCE1,1,0.362733448
DEPTOR,0.685288309,0.976340271
TBC1D9B,1,0.035171514
ZNF845,0.990288039,0.666910278
TIMM8A,0.604942488,0.636924268
EIF2A,0.617786047,1
RBBP7,1,0.132804773
SERTAD1,0.94527539,0.25676708
SAE1,0.817210225,0.842788191
ARHGEF11,0.878768894,0.368286012
FBXO44,0.088761744,0.035273616
ARL6IP5,0.700659953,1
MYCL,0.736212622,0.324584956
GTF2H2B,0.810774285,0.644820781
FBXO5,0.609325109,0.027644694
HDLBP,0.886069845,0.96113481
MGST3,0.781683796,0.607731761
ST6GAL2,0.858734803,0.012474828
LGI1,0.611382576,0.175967979
ECSIT,0.916707581,0.516515736
RPL36A,0.81992727,0.203039909
TOP3A,0.945918578,0.918157684
TST,0.878409083,0.312047743
CRAMP1L,0.928743077,0.003887636
LRRTM2,0.712441968,0.064156528
RAB20,0.180251543,0.126501937
ATXN10,0.769039617,0.487204055
PLEKHO1,0.615001734,0.440428106
SHF,0.649093043,0.378373806
FKBP10,0.940619387,0.521166058
FAM32A,0.846693544,0.900872225
SMAD4,1,1
ASL,0.958457341,0.772463436
ETNK1,0.59005916,0.909504743
IPW,0.467121396,0.105115855
TBCCD1,1,0.789807631
USP40,1,0.294044716
TTC8,0.854908078,0.521008019
CCT6A,1,1
CLCC1,1,0.030272091
SDHAP1,1,0.143119033
HAGH,1,0.900969676
FXR2,0.936105017,0.426990304
RHOT1,0.684256048,0.202009218
C16orf87,0.633799101,0.148780639
RAD50,0.238667687,0.525689218
CFL1,0.336370159,0.000705079
ADAMTSL1,0.749310137,0.544766217
ACTR3,1,0.46293408
SEMA7A,1,0.00398893
SNX8,0.425762987,0.011807971
SDCBP,0.38211912,0.160985916
PANK3,1,0.385769893
INTS10,0.441820884,0.808477286
SMAD5,0.627100688,0.21856548
ADAM17,0.908302372,0.496926712
VAPB,1,0.801871035
TRAPPC11,1,0.948664799
CNOT6,0.331310937,0.037593552
CMTR1,0.749402817,0.121873064
GRINA,0.474616363,0.721359821
MZT2A,0.549675483,0.506733549
LDOC1L,0.884408014,1
FAM160B1,0.936888099,0.280017231
TMX3,1,0.867594836
INPP5K,0.798378573,0.402982921
C14orf166,1,0.299432022
SNRPD3,0.929729159,0.208984857
UTP18,0.02143185,4.91E-05
IPO8,0.394723921,0.513046717
LNP1,0.302948186,0.169480062
CENPM,0.815557656,0.018499952
PPM1H,0.734940822,0.026355243
DDX19A,0.828100264,0.489365416
NCK2,0.717955228,0.606062709
PFN1,0.899719396,0.311175556
MRPS27,1,0.491146835
SEL1L,0.785876122,0.915663298
SLC9B2,0.502689655,0.787692842
TMEM145,1,0.006786447
QSOX1,0.842709923,0.503708401
C16orf62,0.627965332,0.149183677
ING3,0.339948514,0.339217315
CCDC8,0.772485232,0.244806444
ARRB2,0.959365026,0.366752929
PRH1-PRR4,0.37828727,0.901990819
PCDH17,0.66825709,0.043371234
NRXN2,0.775880988,0.34156077
FBXO18,0.326118958,0.001894516
USP48,1,0.140198848
UQCRH,0.663948728,0.955362381
TPT1,0.863867315,0.008139842
GSTCD,0.373739645,0.003175559
LOC100129361,0.814923546,0.151114407
UBE2QL1,0.454457128,0.073472544
ADCY3,0.958457341,0.213193117
RBM10,1,0.13996346
SUV39H1,0.639465063,0.086665716
NARS,0.798070607,0.899530835
LMBRD2,0.490052141,0.822476823
HMGB2,1,0.027887229
C12orf49,0.720498964,0.922533227
GALNT13,0.694162469,0.869095689
ZNF414,0.839895922,0.129307429
CUL9,0.479729822,0.000261943
THUMPD3,0.881476551,0.666141017
B3GNT1,0.737203827,0.92621363
LOC285074,1,0.612420909
RAD1,0.748857975,0.590728293
HECTD1,0.551147682,0.007611273
ADA,0.56472501,0.052262737
RAB25,0.744493537,0.754284192
LRRC3,1,0.27703555
CKLF,0.401703138,0.278791982
VAMP2,0.726390072,0.898379498
DMKN,1,0.905494932
ANKRD13A,1,0.946466455
LOC642361,0.738733507,0.79582277
OSTF1,0.652260751,0.132083407
CORO7,0.895485051,0.477704653
HCN3,0.907069302,1
RCN1,0.75723059,0.955900988
TMCO6,0.667586315,0.891177972
KIAA1551,1,0.326716567
C1R,0.798378573,0.431887193
AC084018.1,0.67349874,0.717037337
DAAM1,1,0.441782141
ARV1,0.940619387,0.599092526
ABHD12,0.908506859,0.156895165
NID1,0.570230975,0.437206047
TFIP11,0.615749386,0.055521022
MSI2,0.943965585,0.439309234
PHF10,0.730269324,0.131447612
CCDC91,1,0.763235936
PDK1,5.11E-10,0.041558087
NEK4,0.714013734,0.082596878
IRX5,0.651648837,0.259610428
ATG3,0.836139584,0.143257085
FAM13A,0.78902953,0.742085731
ERICH1,1,0.172999507
PIGY,0.596545214,0.041577586
SULT1C4,0.858786653,0.531068481
TRIT1,1,0.689383429
OSBPL2,0.639465063,0.244023176
SCARNA6,0.794252993,0.212807946
PCIF1,0.741653787,0.916381161
LOXL4,0.992583282,0.49306933
ANKRD49,0.824925732,0.561860838
ZCCHC3,1,0.968457798
EME1,1,0.819283681
MTHFR,1,0.293712897
SNX7,0.657983647,0.388026422
PPP1R37,1,0.523790719
CCDC88C,0.756466247,0.929635411
NUP160,1,1
LOC100130987,1,0.077941081
CCND1,0.839674449,0.692735659
ZMIZ2,0.551147682,0.299350951
DYNLL1-AS1,0.654739812,0.92611651
MAP1B,1,0.584374733
CDC42BPA,0.747577423,0.055730386
PDS5B,0.837036526,0.806898025
SOWAHC,0.417072569,0.052702785
MAP1S,0.718558488,0.980417134
RPS6KL1,0.839895922,0.414712898
TCF25,1,0.990394425
RRP1,0.86487074,0.896434736
CENPH,0.938343756,0.83372247
EXT2,1,0.290348277
FAM204A,0.786500918,0.108900566
PHF6,0.46521251,0.025896349
EIF4A2,0.61428166,0.437476407
RNF123,1,0.261332153
PLXND1,0.336055555,0.180437897
RDX,1,0.839406474
LOC100288911,0.639477896,0.314050079
YWHAQ,0.697784303,0.379694291
CWC15,0.831294252,0.362907055
NFKBIB,1,0.514299018
ZNHIT3,0.971955057,0.507314158
MICALL1,0.877392916,0.243514845
UBR1,0.851133291,0.924744356
CCPG1,0.987328773,0.687490018
SRSF11,1,0.027226315
ZC3H12C,0.881534328,0.846721344
SPSB1,0.921424588,0.689545959
SPINT2,0.913039824,0.601374811
TMEM41A,0.021691833,0.336027394
CUTC,1,0.249133697
FITM2,0.744067527,0.749675526
PYGO2,0.317178297,4.57E-05
DNAL4,1,0.75413313
USP19,0.687114129,0.368490682
CUL7,0.939813503,0.272261151
MRPS30,0.588267319,0.289308403
E2F5,0.588786241,0.016836831
EPB41L5,0.945561714,0.972506597
ZNF330,0.843535684,0.578899469
GRIN2D,0.40362252,0.487229671
HEATR1,1,0.547997402
VPS26B,0.894594087,0.044579513
BFAR,0.854908078,0.742755759
STAG3L4,0.940100543,0.309498155
LOC644919,0.141020675,0.629782035
CDCA3,0.756326223,0.387058864
DDX19B,1,0.460570505
CTDSPL2,0.893506111,0.892952581
GHITM,0.894594087,0.11643772
FDXR,0.886069845,0.885855969
TMEM200B,1,0.103499026
SH3BP5L,0.749563372,0.797479845
MCM7,0.938775741,0.225018298
CA14,0.919939435,0.089757463
UFSP2,1,0.401470381
AHCYL1,0.982515346,0.847482239
TMEM41B,0.923394694,0.86757373
TRAK2,0.701447781,0.046299873
NQO2,0.749437812,0.917628905
LOC646719,0.004856717,0.153505697
FAM114A1,0.899492324,0.510597797
PAX6,0.333316945,0.397651191
FASTKD5,0.833779715,0.849819316
USP47,0.875630546,0.171563884
PRCC,0.562780853,0.89378874
BTAF1,1,0.612238902
LAMA1,1,0.789964158
MXI1,0.715628065,0.483527162
TIGD1,0.940619387,0.780710872
CCDC117,0.126266963,0.001432217
RNPEPL1,0.643127271,0.000240087
GART,0.740455807,0.584880107
PABPC4,0.674056574,0.966799301
LOC440300,1,0.997757063
ADSSL1,0.544353682,0.573342985
GLB1L2,1,0.408009598
ZDHHC8,0.650090397,0.050797391
PTPN1,0.852782473,0.55886657
RBM25,0.678367987,0.574158888
MCM2,1,0.57350307
JPX,1,1
MTPN,0.654626302,0.502707131
CTDSP1,0.718558488,0.709401402
LYSMD3,1,0.000625704
PJA1,0.798144943,0.3604163
KLHL35,0.72970419,0.132170348
ZNF319,0.790233509,0.332775986
RNF220,0.63998647,0.512851085
IREB2,0.16797059,0.536142449
AKR1B1,0.805601943,0.186400205
FAM171A1,1,0.249605756
CNOT11,0.532076345,0.300507574
CLCN7,1,0.818918123
MED18,0.858409449,0.666233467
BAI2,0.827907176,0.799101806
SNORD94,1,0.228012748
BRD1,0.869774225,1
NPIPA1,0.878397958,0.386213096
ZNF426,0.702824835,0.295512916
ZNF775,1,0.213682216
TMEM9,0.841539423,0.397105332
PFDN5,1,0.885964904
RSAD1,0.884408014,0.248467222
ARL8A,1,0.940225345
LMAN1,0.93258395,0.795992806
METTL24,1,0.894424872
TAF7,0.875630546,0.978752148
CASP6,0.884285316,0.473237455
ELOVL2,0.641154299,0.008640145
SPNS2,0.9420299,0.018668639
GNB2L1,0.958457341,0.513228928
SFT2D1,1,0.65438358
EGFL7,0.394595017,0.88687006
USP31,0.889699145,0.948465957
COPS4,0.926866998,0.894633928
CEBPB,0.711351165,0.496215213
KIAA0513,1,0.13608319
FAM200B,0.454046808,0.843760753
UBB,0.706212438,0.756534425
MRPL41,0.279969055,0.001738014
TP53BP1,0.99535751,1
SYNCRIP,0.89216316,0.340377651
SNAI3-AS1,0.89216316,0.30119069
ABAT,0.609308386,0.064771762
KANSL2,0.414675921,0.967379431
TMEM70,0.689639741,1
MTDH,0.790233509,0.798092356
PIP4K2A,0.757617584,0.250383297
ELP3,0.861306253,0.184440133
CLK4,0.283009824,0.871455159
SGIP1,0.717542393,0.428097064
DDAH1,0.739712216,0.045367744
GLTSCR1L,0.651094869,0.114220531
POLDIP3,0.842008797,0.257190022
MEF2D,0.914753007,0.846537139
TXNDC16,0.730269324,0.175928356
C11orf96,0.322285602,0.724556989
IRF9,0.654739812,0.184931641
ORC6,0.708075028,0.564408674
C9orf85,1.69E-07,0.947046764
C8orf4,0.805875347,0.937211813
FASTKD3,0.803498622,0.398526391
SLC25A33,0.698710098,0.920711457
EHD4,0.512933862,0.562345547
TAB2,0.747663513,0.052712269
ENDOD1,0.828451829,0.112751367
PHKG1,0.840669479,0.964533181
PPP2R5C,0.584076664,0.69955969
SH2B2,0.765263415,0.700610134
SAMM50,0.987328773,0.648341026
TTLL1,1,1
GBF1,0.805764775,0.655531382
TCEAL1,0.660919621,0.524915105
MAPK14,1,0.343443014
PTPN21,0.819399227,0.092778479
RBM7,0.738733507,0.147242535
RANBP2,0.738733305,0.587837855
DDX52,0.945918578,0.448797233
HIATL1,1,0.51006918
KCTD7,1,0.973997748
CCDC167,0.75723059,0.122208267
ZNF430,0.945918578,0.10783716
FAM13B,0.198031535,0.946993766
TRIM23,3.37E-09,0.821707109
SALL4,0.669729012,0.847502446
PTP4A2,0.707820436,0.570520062
IPO13,0.175144988,0.000769834
NOLC1,0.608980816,0.656406693
ERCC5,0.827447901,0.881247673
MRPL22,0.541956861,0.019324586
MTHFD1,0.714196921,0.044234601
METTL13,0.819408344,0.99997338
NFYC,0.663796421,0.372604262
CEBPA,0.422982142,0.870191719
YWHAH,1,0.937072829
CCNC,0.786632746,0.097137636
FANCG,0.84112706,0.27400322
NFKBIA,0.836564204,0.658539282
HIST1H2BH,0.729250565,0.047298471
PBRM1,1,0.166594335
FAM210A,0.940619387,0.966122792
CTNNA1,0.45811954,0.279933376
SDCCAG3,0.922863368,0.765487882
ZDHHC24,1,0.23054157
RAD21,1,0.557152559
CTNNBL1,0.94846172,0.412547579
DENND2A,1,0.027262957
LYRM2,1,0.014503933
WDR45B,0.577542169,0.696279623
CLPX,0.198957831,0.006703169
COL6A2,0.851139493,0.7598144
SLC25A11,0.754869539,0.034105559
ATG4B,0.791941302,0.711869426
EXOC6,0.295428166,0.021244733
RCE1,0.78124474,0.912768714
HEXDC,0.721643313,0.987406946
SBDSP1,0.916305428,0.117976533
TMEM141,0.747893553,0.754493443
TMEM45A,0.680457394,0.865210558
BCAT1,0.931589152,0.152813343
UCP2,0.790233509,0.240323733
PSMB1,0.39642885,0.19494993
DNM1P41,1,0.229006358
TNFRSF10D,0.959365026,0.043915739
PHLDB3,0.813846418,0.762983762
DTD2,0.928506448,0.085343118
NR2F2,0.893506111,0.2458126
TMEM205,0.754109602,0.659968898
ADAMTS12,1,0.132736294
CTNNAL1,0.706377701,0.549101821
RPP38,1,0.628608786
PORCN,0.117853664,0.003412301
BLOC1S6,0.493724864,0.546284887
B3GNT2,0.895383392,0.226154648
ANKRD17,0.122480045,0.04420748
OSBPL9,0.622433503,0.763777528
YWHAG,0.663796421,0.679349718
